Time,PV,OP
184,0.339586177,0.012485581
185,0.183416286,0.021797734
186,0.290120998,0.010350304
187,0.397291103,0.011702614
188,0.491170802,0.018102246
189,0.513391414,0.017931538
190,0.500974574,0.010052281
191,0.463533321,0.004608231
192,0.572084346,0.008037644
193,0.57045547,0.00663622
194,0.398824611,0.025112706
195,0.272359767,0.030164319
196,0.180379787,0.016947823
197,0.135049739,0.013115006
198,0.26394836,0.007086354
199,0.248788753,0.026896554
200,0.284162441,0.010810452
201,0.269956508,0.01173647
202,0.187745967,0.013800698
203,0.276273647,0.026016312
204,0.221456447,0.021307545
205,0.278402248,0.018669205
206,0.262273708,0.019392567
207,0.306054988,0.01228817
208,0.318017879,0.026129799
209,0.327863612,0.019274312
210,0.285573879,0.016764241
211,0.327684322,0.015143948
212,0.313497463,0.014082509
213,0.322046199,0.020485955
214,0.391443172,0.016292172
215,0.19893066,0.022552567
216,0.337625423,0.014360505
217,0.388280788,0.013018685
218,0.416166225,0.016554909
219,0.413503566,0.023387509
220,0.407422939,0.017987805
221,0.344011226,0.012396889
222,0.34761993,0.00806387
223,0.450673976,0.001219349
224,0.433210292,0.011802273
225,0.309385219,0.022871571
226,0.297994533,0.010390835
227,0.244634548,0.004225331
228,0.297284999,0.019504624
229,0.334173122,0.003832894
230,0.310258785,0.010996418
231,0.293767848,0.019820767
232,0.343854823,0.01069172
233,0.403394618,0.009948807
234,0.483907619,0.005416947
235,0.437150874,0.021659451
236,0.514455715,0.006292897
237,0.519079128,0.009458619
238,0.467901149,0.013150769
239,0.462995448,0.01365717
240,0.434957424,0.017953949
241,0.366918483,0.022975045
242,0.391729274,0.012675362
243,0.357400813,0.018695431
244,0.330831447,0.023029404
245,0.269327083,0.022766667
246,0.294862666,0.011872368
247,0.313520351,0.014429169
248,0.275323787,0.020084458
249,0.285081783,0.017720776
250,0.25065414,0.018272
251,0.177949825,0.016525345
252,0.160505214,0.025710183
253,0.23351852,0.008352833
254,0.237363735,0.014666634
255,0.204084316,0.020083981
256,0.244466701,0.011262017
257,0.202253261,0.018729287
258,0.241418758,0.01868208
259,0.201036373,0.028741436
260,0.260190883,0.007565098
261,0.177728572,0.016259747
262,0.161016383,0.025101738
263,0.283002773,0.021758156
264,0.182020107,0.016960221
265,0.204702297,0.023159581
266,0.133077541,0.020926552
267,0.28436462,0.014164525
268,0.285673061,0.009332734
269,0.227880397,0.0225416
270,0.253240505,0.017507153
271,0.251371303,0.02050169
272,0.250726619,0.01140173
273,0.331258693,0.017251568
274,0.398721614,0.012672978
275,0.374082485,0.018362122
276,0.391946712,0.011664467
277,0.442480007,0.012324887
278,0.378473201,0.014574605
279,0.361253658,0.01706894
280,0.380590358,0.015214043
281,0.323545375,0.023600655
282,0.371519008,0.018068867
283,0.380407253,0.018715935
284,0.430936733,0.016615944
285,0.334455409,0.02039917
286,0.304937282,0.018416481
287,0.317708888,0.02054699
288,0.316293636,0.018169957
289,0.355649867,0.013353901
290,0.28203384,0.015670853
291,0.294320979,0.021818715
292,0.290075221,0.015346604
293,0.372518459,0.008804398
294,0.379571834,0.009413319
295,0.385133663,0.01526125
296,0.369634548,0.019144612
297,0.393960872,0.014509755
298,0.401365199,0.01228817
299,0.420465389,0.018969613
300,0.376577297,0.016954499
301,0.339277187,0.00964077
302,0.368291774,0.017685967
303,0.37671844,0.012286263
304,0.361146846,0.024719792
305,0.322172084,0.022821503
306,0.269971767,0.009088116
307,0.273248592,0.018268662
308,0.442788997,0.010593014
309,0.284482875,0.013584214
310,0.359510341,0.011772233
311,0.351560512,0.012564736
312,0.381109157,0.010351735
313,0.380617061,0.01114853
314,0.426587978,0.013984757
315,0.42749969,0.013622361
316,0.379980007,0.018676835
317,0.416547695,0.009110528
318,0.255895534,0.034259873
319,0.174539485,0.008463459
320,0.223844447,0.006255703
321,0.531255641,0.010649281
322,0.793859401,-0.001183433
323,0.966615596,0.023100453
324,0.989396968,0.008823948
325,0.924062648,0.020381051
326,0.575582424,0.040372448
327,0.275388637,0.022863465
328,0.176958003,0.015679913
329,0.30142776,0.020506936
330,0.37917892,0.005693989
331,0.492437282,0.014760094
332,0.540040889,0.015027123
333,0.598989406,0.003955918
334,0.586770931,0.006995755
335,0.610776821,0.009712296
336,0.64084045,0.015083867
337,0.592412868,0.01556881
338,0.622426906,0.018603878
339,0.620744624,0.024674492
340,0.543821254,0.020055371
341,0.542016902,0.013888436
342,0.586553493,0.015751915
343,0.556955257,0.021202164
344,0.502592006,0.025894719
345,0.553899684,0.018176632
346,0.501024165,0.020851212
347,0.473585048,0.014232235
348,0.442323604,0.010026055
349,0.534601131,0.016797143
350,0.486902156,0.016768532
351,0.491117397,0.031250554
352,0.348588863,0.015282708
353,0.429582515,0.014862137
354,0.363294521,0.017394619
355,0.412366786,0.018226223
356,0.34672729,0.020287591
357,0.309156337,0.01420887
358,0.386464992,0.020618515
359,0.428007045,0.011679726
360,0.368238368,0.025916176
361,0.312154689,0.023579197
362,0.390737453,0.022211152
363,0.289853969,0.019718247
364,0.306173244,0.030210572
365,0.297311702,0.027619915
366,0.363519588,0.008049565
367,0.354246059,0.012759762
368,0.297918239,0.019812661
369,0.343503871,0.021443444
370,0.366701045,0.018982487
371,0.36777679,0.014647084
372,0.389959255,0.015203553
373,0.310579219,0.027354317
374,0.384195247,0.009183484
375,0.358457485,0.009793835
376,0.362302699,0.021267491
377,0.444238582,0.021172123
378,0.368364253,0.021613198
379,0.292959133,0.017261582
380,0.232728877,0.024408417
381,0.215597072,0.028530198
382,0.206182399,0.012844639
383,0.24769012,0.015976506
384,0.47242538,0.002502518
385,0.620466152,0.008756714
386,0.612699428,0.017174798
387,0.670991817,0.016534405
388,0.718522945,0.00916298
389,0.650701442,0.022838192
390,0.368844905,0.026237088
391,0.318632045,0.016992646
392,0.270727077,0.029353695
393,0.368455806,0.019752102
394,0.392309108,0.018190461
395,0.42920486,0.024767952
396,0.453020015,0.014559823
397,0.532194057,0.011483269
398,0.539609828,0.015453415
399,0.526464382,0.021466332
400,0.476865688,0.01637085
401,0.472528377,0.01304205
402,0.442617336,0.019040661
403,0.442933956,0.013218956
404,0.408193508,0.00067957
405,0.420789638,0.015159207
406,0.370065608,0.018495636
407,0.341245571,0.02416523
408,0.396558681,0.01838501
409,0.352033534,0.025924283
410,0.365083614,0.02217968
411,0.28883163,0.021893578
412,0.290990749,0.021322327
413,0.259004512,0.021925049
414,0.305700221,0.011855679
415,0.26400558,0.019567566
416,0.272806087,0.013756829
417,0.329358974,0.006811696
418,0.294423976,0.017994481
419,0.252706447,0.01602705
420,0.289159694,0.013135987
421,0.306146541,0.01605423
422,0.216047206,0.013516503
423,0.230192104,0.015510636
424,0.334039607,0.017062741
425,0.331457057,0.014303284
426,0.244989314,0.016134339
427,0.308034816,0.030638295
428,0.261255184,0.013236123
429,0.269514003,0.01367529
430,0.272405544,0.016357499
431,0.244413295,0.016666012
432,0.318948665,0.020826893
433,0.288770595,0.016217785
434,0.269521633,0.015431958
435,0.239530483,0.015404778
436,0.188325801,0.019284802
437,0.253377834,0.013320046
438,0.307954707,0.014123993
439,0.260671535,0.017963963
440,0.245950618,0.01796444
441,0.166425624,0.017610627
442,0.196393886,0.018597203
443,0.233991542,0.010567742
444,0.19224731,0.010143357
445,0.19741241,0.019628602
446,0.204713741,0.002987462
447,0.221891322,0.027407723
448,0.23559753,0.018154221
449,0.186338344,0.009347039
450,0.265081325,0.0092655
451,0.256650844,0.017923909
452,0.266817012,0.013135033
453,0.204214015,0.023238736
454,0.215177455,0.015811043
455,0.286813655,0.024503308
456,0.25626556,0.021930771
457,0.226270595,0.022052842
458,0.261377254,0.02862032
459,0.090024867,0.021139699
460,0.196134487,0.014501648
461,0.239950099,0.016672211
462,0.207567134,0.016854363
463,0.088403621,0.016863423
464,0.019903102,0.006559449
465,0.18972198,0.014854985
466,0.328569331,0.000203209
467,0.355855861,0.018128949
468,0.354246059,0.023014622
469,0.288194576,0.026091652
470,0.371412196,0.004645901
471,0.479909816,0.017728882
472,0.266179958,0.031351643
473,0.109044948,0.015682774
474,0.129106441,0.006116467
475,0.172712245,0.003730851
476,0.233293453,0.01315506
477,0.246900478,0.016442852
478,0.283555904,0.021094876
479,0.239446559,0.017411309
480,0.295503536,0.014810639
481,0.332219997,0.018429833
482,0.368459621,0.014165001
483,0.315664211,0.016625481
484,0.334672847,0.013541298
485,0.260248103,0.014369088
486,0.221589961,0.024766522
487,0.300409236,0.0130225
488,0.313424983,0.016797143
489,0.293805995,0.017361718
490,0.244871059,0.02361496
491,0.270532527,0.015131073
492,0.227163234,0.017355996
493,0.236772456,0.021147328
494,0.173120418,0.014340001
495,0.134561458,0.028341847
496,0.136785426,0.023794251
497,0.164014736,0.014135914
498,0.111997524,0.016585427
499,0.162732997,0.019487935
500,0.161756435,0.022084313
501,0.148565212,0.019569951
502,0.099550166,0.016351777
503,0.128965297,0.018401223
504,0.077947536,0.026987629
505,0.079000392,0.013264256
506,0.061723628,0.019984322
507,0.093694606,0.01629551
508,0.014425197,0.015893536
509,0.092672267,0.025655823
510,0.121087947,0.024883347
511,0.201406398,0.013132649
512,0.145658412,0.024028855
513,0.200765529,0.008076745
514,0.194040218,0.017547207
515,0.164884487,0.022402363
516,0.147001186,0.013706761
517,0.163103023,0.025272923
518,0.080274501,0.019482213
519,0.095148006,0.017258721
520,0.069967189,0.005440789
521,0.150720516,0.00609787
522,0.117437282,0.019568043
523,0.148851314,0.02221735
524,-0.03702744,0.029927807
525,0.019491115,0.014550286
526,0.132810512,0.014673787
527,0.228609004,0.010572033
528,0.327474513,0.013615685
529,0.333311,0.017647343
530,0.234350124,0.018456059
531,0.349763789,0.011717396
532,0.367105403,0.028210717
533,0.126760402,0.020766335
534,0.01300613,0.023388463
535,0.183004299,0.011600094
536,0.143522182,0.011625367
537,0.204572597,0.011082249
538,0.260595241,0.017158585
539,0.203439632,0.019403534
540,0.215780177,0.016052323
541,0.304571071,0.014454918
542,0.36046783,0.0132757
543,0.29475204,0.021956044
544,0.218225398,0.012419301
545,0.190301814,0.01504715
546,0.147031703,0.016878205
547,0.268407741,0.019340115
548,0.172449031,0.028665143
549,0.1655368,0.013681489
550,0.139669338,0.019786911
551,0.143182674,0.017011719
552,0.109403529,0.01890667
553,0.106801906,0.02558239
554,0.114396968,0.01836689
555,0.109327236,0.013825493
556,0.096898952,0.012854653
557,-0.000169835,0.010396557
558,0.030706325,0.022763806
559,0.053998866,0.020754891
560,0.118032375,0.017143326
561,0.068166652,0.01766594
562,0.025121608,0.016946869
563,0.069887081,0.017770844
564,0.080709377,0.01089819
565,0.067335048,0.009953576
566,0.126233974,0.016279297
567,0.171590724,0.01416071
568,0.172811427,0.019813138
569,0.146009364,0.013784485
570,0.130781093,0.017603951
571,0.10246078,0.028507309
572,0.016591945,0.009724694
573,0.124669948,0.011055546
574,0.111864009,0.018767434
575,0.083970943,0.022092896
576,0.031095424,0.015528279
577,0.071058193,0.028955536
578,0.015062251,0.021781521
579,0.121839443,0.014521199
580,0.070230403,0.013990956
581,0.055223384,0.016785222
582,-0.016935429,0.012471276
583,0.086381831,0.013009625
584,0.088125148,0.022166329
585,0.021928706,0.019949036
586,0.133951106,0.015058594
587,0.114255824,0.015471058
588,0.120267787,0.012836533
589,-0.118608555,0.025720673
590,0.036924281,0.00955637
591,0.135717311,0.017952042
592,0.169877925,0.014437752
593,0.210668483,0.021405297
594,0.104520717,0.01887806
595,0.104326167,0.008518773
596,0.349027553,0.009392338
597,0.187093654,0.017472344
598,0.087182918,0.016806202
599,-0.076227269,0.018563824
600,-0.038263402,0.017837124
601,0.024602809,0.017675477
602,0.056650081,0.020579415
603,0.099519649,0.010647851
604,0.13397018,0.018261033
605,0.151498714,0.021812993
606,0.220189967,0.015295582
607,0.181329646,0.005745011
608,0.102090755,0.014343338
609,0.096929469,0.033446389
610,0.12842361,0.017894345
611,0.15727798,0.022962647
612,0.071596065,0.014061528
613,0.085359493,0.026842671
614,0.037721553,0.016830521
615,0.028104701,0.026052075
616,-0.028825841,0.010278302
617,-0.035547337,0.023000794
618,-0.049173436,0.020289021
619,-0.008894047,0.00607689
620,-0.007768712,0.018122273
621,-0.001257023,0.023060875
622,-0.040052495,0.026455002
623,-0.055620274,0.023168641
624,-0.076425633,0.018907147
625,-0.063280186,0.016467648
626,-0.032461247,0.015764313
627,0.041425624,0.010401803
628,-0.001241765,0.020959931
629,0.044576564,0.011085587
630,0.045881191,0.016246872
631,0.085485378,0.014770585
632,0.035661617,0.026801663
633,-0.033273778,0.019959527
634,-0.078687749,0.018163281
635,0.007932582,0.008130627
636,-0.037088475,0.026129799
637,-0.022066197,0.024599152
638,0.017320552,0.014905053
639,-0.125944218,0.021114903
640,-0.074922642,0.012163239
641,0.029085079,0.012075024
642,0.063817897,0.016442376
643,-0.089483342,0.010097104
644,0.047765651,0.002513962
645,-0.006544194,0.008882599
646,-0.056921086,0.023146706
647,-0.025930485,0.016526776
648,0.068555751,0.019708233
649,0.038358608,0.022658902
650,0.013189235,0.022696095
651,-0.026617131,0.016362744
652,-0.138002476,0.016487675
653,-0.054361424,0.01218565
654,0.018800655,0.020345765
655,0.168390193,0.010805684
656,0.160375514,0.015164452
657,0.162115016,0.009931641
658,0.201478877,0.005700188
659,0.288759151,0.015767651
660,0.100027004,0.026910859
661,-0.042081914,0.0230542
662,-0.073873601,0.018032151
663,-0.002733311,0.01453455
664,0.072820583,0.017362195
665,0.092939296,0.018638211
666,0.054963985,0.013666707
667,0.08633224,0.019452649
668,0.178281703,0.009029942
669,0.141767421,0.016223984
670,0.222608486,0.017913418
671,0.106702724,0.023039895
672,0.106882015,0.009967881
673,0.079923549,0.014853077
674,0.06006042,0.011618691
675,0.018205562,0.010579186
676,-0.049715123,0.01746996
677,0.109453121,0.017762738
678,0.115579524,0.01440485
679,0.078851619,0.008627491
680,-0.022817692,0.024036007
681,0.018583217,0.012518006
682,0.088842311,0.020591813
683,-0.024099431,0.027487832
684,-0.036443791,0.00919159
685,-0.036485753,0.015978413
686,-0.106927952,0.019782143
687,-0.053747258,0.018805581
688,-0.061395726,0.021067219
689,-0.025110325,0.017445641
690,-0.043378911,0.022065716
691,-0.065351567,0.017542439
692,-0.024694523,0.02233799
693,-0.084531865,0.008079606
694,-0.088132939,0.013016778
695,-0.098413548,0.007793026
696,-0.115572056,0.020812111
697,-0.098352513,0.013722497
698,-0.132799229,0.023499566
699,-0.093267522,0.010252553
700,-0.092569432,0.016526776
701,-0.113294682,0.014001923
702,-0.108072362,0.001049119
703,-0.098535618,0.005929547
704,-0.245454869,0.022538262
705,-0.218782506,0.025529938
706,-0.270525059,0.010894375
707,-0.175203404,0.008142071
708,-0.089078984,0.009920197
709,0.118863979,0.00477274
710,0.114759364,0.023804741
711,0.043546596,0.011955815
712,0.216161647,0.008823472
713,0.057336727,0.029350358
714,-0.137621007,0.020084935
715,-0.279592595,0.018522816
716,-0.313215336,0.022093373
717,-0.186082921,0.011328774
718,-0.108949742,0.004405575
719,-0.139520726,0.012015896
720,-0.086587987,0.018443661
721,-0.074598393,0.03048523
722,-0.05699738,0.011944371
723,-0.041124425,0.008835392
724,-0.024396977,0.016246396
725,-0.034319005,0.026938515
726,-0.021555028,0.011566716
727,0.008829036,0.011924344
728,-0.189756474,0.022387581
729,-0.20228394,0.024999218
730,-0.198591313,0.003879147
731,-0.073797307,0.016028004
732,-0.234384617,0.023346978
733,-0.145334325,0.022390919
734,-0.154913029,0.021893101
735,-0.186369023,0.01612957
736,-0.185209355,0.015398102
737,-0.290857396,0.017040806
738,-0.228151402,0.013717251
739,-0.243517003,0.011010724
740,-0.332922063,0.017872887
741,-0.249219975,0.017938214
742,-0.276655278,0.029512482
743,-0.399736485,0.020288067
744,-0.316164097,0.022138196
745,-0.354753575,0.017046052
746,-0.360838017,0.013375359
747,-0.27543076,0.014852601
748,-0.315790257,0.014929848
749,-0.292039952,0.019303875
750,-0.332407078,0.012937146
751,-0.365640721,0.004855233
752,-0.38241776,0.013336735
753,-0.55265244,0.015498715
754,-0.32993134,0.011704522
755,-0.193140111,0.005295353
756,-0.114847264,0.012672501
757,-0.083871922,0.006324368
758,-0.135141453,0.022547322
759,-0.165426335,0.007823544
760,-0.057027898,0.009267407
761,-0.286237797,0.024851876
762,-0.504213414,0.020964699
763,-0.413507542,0.010406094
764,-0.382654271,0.024683552
765,-0.392477116,0.017963963
766,-0.304143986,0.018008309
767,-0.275224766,0.009172993
768,-0.246919713,0.01540144
769,-0.252428136,0.020017701
770,-0.276155553,0.028421479
771,-0.166452489,0.014754372
772,-0.180822453,0.011488514
773,-0.255430302,0.031955796
774,-0.358091435,0.022814827
775,-0.210905156,0.020326691
776,-0.307375035,0.01541956
777,-0.277456364,0.016775685
778,-0.316091618,0.012285309
779,-0.359270177,0.017325478
780,-0.325563512,0.016377526
781,-0.33906754,0.01971634
782,-0.359422764,0.011847573
783,-0.411058507,0.024034577
784,-0.328825078,0.006187993
785,-0.403242192,0.01637991
786,-0.475767216,0.018461304
787,-0.444925389,0.018370228
788,-0.336359105,0.017386513
789,-0.348966679,0.006978112
790,-0.387090764,0.023121434
791,-0.417482457,0.017657357
792,-0.404729924,0.016577797
793,-0.392061314,0.019301968
794,-0.45764359,0.018909054
795,-0.46381577,0.02111538
796,-0.366499028,0.008537846
797,-0.311193547,0.013390141
798,-0.433260045,0.025784569
799,-0.438619694,0.026068287
800,-0.425050816,0.019428807
801,-0.342081151,0.006429272
802,-0.323274693,0.030356484
803,-0.239095769,0.013161736
804,-0.34378632,0.017344552
805,-0.42822083,0.022378045
806,-0.322404942,0.015431481
807,-0.37994965,0.011671143
808,-0.451833806,0.001279908
809,-0.358308873,0.009096222
810,-0.255365452,0.002513485
811,-0.119402013,0.017606812
812,-0.205331883,0.027235108
813,-0.287538609,0.019240933
814,-0.093885502,0.008270817
815,-0.094274602,0.022888737
816,-0.371439061,0.029757576
817,-0.521234593,0.029101925
818,-0.455507359,0.019742089
819,-0.347612462,0.019575196
820,-0.286890111,0.012488919
821,-0.327402196,0.011945801
822,-0.291101536,0.018035965
823,-0.270536503,0.022764283
824,-0.278848729,0.016896325
825,-0.301706395,0.020176487
826,-0.347349248,0.012412148
827,-0.412420354,0.023416119
828,-0.328703007,0.005710679
829,-0.374448857,0.019677716
830,-0.349012456,0.011162358
831,-0.368047795,0.010921555
832,-0.364881596,0.016859131
833,-0.445245824,0.02178772
834,-0.475240788,0.013830262
835,-0.44573029,0.019449788
836,-0.5141507,0.014240342
837,-0.518697819,0.021434861
838,-0.56368073,0.027355271
839,-0.464639744,0.023079949
840,-0.497823796,0.017914372
841,-0.433195195,0.002941208
842,-0.452653966,0.012537556
843,-0.516389928,0.028472977
844,-0.559545598,0.017943459
845,-0.432172856,0.008657055
846,-0.450300297,0.014122563
847,-0.464826665,0.02479704
848,-0.501226506,0.019830304
849,-0.481790623,0.021155911
850,-0.383035741,0.017548161
851,-0.397276005,0.015159684
852,-0.321664891,0.009854393
853,-0.417692265,0.02276476
854,-0.274454198,0.009080964
855,-0.324525914,0.017599659
856,-0.367372594,0.012367325
857,-0.423826298,0.015899735
858,-0.321371159,0.01872118
859,-0.404417119,0.017020302
860,-0.32054337,0.006086426
861,-0.258134923,0.02113493
862,-0.277906499,0.017436581
863,-0.333101353,0.016625958
864,-0.445375523,0.01739605
865,-0.477842412,0.025626259
866,-0.400526127,0.004870492
867,-0.281705937,0.008817749
868,-0.206075749,0.019018727
869,-0.038988194,0.013503628
870,-0.126535496,0.015949326
871,-0.18263062,0.01184805
872,0.002927699,0.007093029
873,-0.110441289,0.027694302
874,-0.313879094,0.020644265
875,-0.33805283,0.017216282
876,-0.299680791,0.022579747
877,-0.193338475,0.011669236
878,-0.15496262,0.016306477
879,-0.103674016,-0.000810546
880,-0.11413773,0.014460164
881,-0.070596776,0.006584721
882,-0.185407719,0.01530798
883,-0.179452977,0.01565321
884,-0.195596776,0.0164357
885,-0.161657414,0.019423562
886,-0.212934575,0.013353425
887,-0.194826207,0.018286782
888,-0.225385747,0.022474843
889,-0.224863133,0.01880415
890,-0.175520024,0.017217236
891,-0.117975316,0.013139802
892,-0.16825684,0.013760643
893,-0.156290135,0.016601639
894,-0.154043278,0.014289933
895,-0.150926671,0.014696198
896,-0.204889378,0.014741021
897,-0.165002904,0.007877427
898,-0.149946294,0.015479165
899,-0.134668431,0.014637547
900,-0.165762028,0.018919545
901,-0.183263859,0.021987038
902,-0.247293553,0.013909417
903,-0.253183446,0.016868191
904,-0.229662022,0.027999001
905,-0.199873051,0.019082146
906,-0.239984593,0.012260514
907,-0.211538396,0.012478428
908,-0.056669316,0.012493687
909,-0.167188725,0.014038163
910,-0.11238297,0.021287518
911,-0.177694401,0.026861744
912,-0.095392308,0.014250355
913,-0.085596165,0.015779572
914,-0.08138474,0.026137906
915,-0.116819462,0.025931435
916,-0.151708684,0.014633255
917,-0.136095128,0.01997717
918,-0.080103001,0.017520981
919,-0.115587315,0.014428216
920,-0.26503571,0.030019837
921,-0.188676915,0.014131146
922,-0.017828068,0.005195218
923,-0.02348145,0.008144932
924,0.127927699,0.013298588
925,0.130494991,0.022740918
926,-0.033170781,0.021479207
927,0.196206966,0.001789647
928,0.035314479,0.025728302
929,-0.124830327,0.025523263
930,-0.253728947,0.013140278
931,-0.273622594,-0.002377433
932,-0.152227482,0.014343815
933,-0.112588963,0.011389332
934,-0.064279637,0.016874867
935,-0.089460454,0.021373349
936,0.009649196,0.015440541
937,0.107366481,0.012680607
938,0.042821803,0.011128026
939,0.151773372,0.014425831
940,0.118619838,0.021898823
941,0.152376094,0.011735039
942,0.119939723,0.016024666
943,0.055139461,0.027111607
944,0.064668575,0.015815812
945,0.072011867,0.018036442
946,0.031053462,0.014391022
947,0.077794948,0.026589947
948,0.121198573,0.0149432
949,0.063222804,0.014653283
950,0.019628444,0.022848683
951,0.078309932,0.002408104
952,0.043268123,0.027288514
953,-0.031248173,0.011425095
954,-0.059492192,0.018940049
955,0.011266628,0.010388451
956,-0.031717381,0.016672688
957,0.091703334,0.009063797
958,-0.015642247,0.012278634
959,0.008508602,0.007145958
960,0.015203395,0.011921483
961,0.043374935,0.021919804
962,-0.022428593,0.021881657
963,-0.012910924,0.017604428
964,-0.006990513,0.018349724
965,-0.025545201,0.025882321
966,-0.053663335,0.017592507
967,-0.053796849,0.008692341
968,-0.039075932,0.013826447
969,-0.016569218,0.02461155
970,0.03334991,0.006172734
971,0.061853328,0.018696385
972,0.034753719,0.018671589
973,0.043672481,0.005848485
974,0.062021175,0.013490754
975,-0.217413029,0.032534676
976,-0.033464513,0.007556038
977,0.044038692,0.018069821
