Time,PV,OP
172,-1.915829285,9.165676613
173,-1.555829285,8.575676613
174,-1.165829285,8.175676613
175,-0.715829285,7.935676613
176,-0.325829285,7.855676613
177,0.204170715,7.995676613
178,0.394170715,8.175676613
179,0.994170715,8.645676613
180,1.284170715,9.165676613
181,1.654170715,9.865676613
182,2.174170715,10.77567661
183,2.464170715,11.75567661
184,2.874170715,13.04567661
185,2.594170715,13.91567661
186,2.174170715,14.70567661
187,1.384170715,15.10567661
188,0.584170715,15.18567661
189,-0.405829285,14.83567661
190,-1.305829285,14.17567661
191,-2.335829285,13.08567661
192,-2.885829285,11.85567661
193,-2.865829285,10.75567661
194,-2.355829285,9.855676613
195,-1.915829285,9.175676613
196,-1.615829285,8.605676613
197,-1.575829285,8.005676613
198,-1.205829285,7.555676613
199,-1.075829285,7.195676613
200,-0.775829285,6.925676613
201,-0.585829285,6.745676613
202,-0.255829285,6.745676613
203,0.134170715,6.795676613
204,0.314170715,6.955676613
205,0.464170715,7.115676613
206,0.684170715,7.415676613
207,0.894170715,7.805676613
208,1.184170715,8.355676613
209,1.394170715,8.885676613
210,1.794170715,9.635676613
211,2.004170715,10.42567661
212,2.334170715,11.31567661
213,2.514170715,12.25567661
214,2.744170715,13.39567661
215,2.164170715,14.07567661
216,1.434170715,14.55567661
217,0.714170715,14.74567661
218,-0.005829285,14.64567661
219,-0.785829285,14.24567661
220,-1.555829285,13.49567661
221,-2.295829285,12.47567661
222,-3.055829285,11.08567661
223,-3.775829285,9.425676613
224,-3.775829285,8.005676613
225,-3.795829285,6.495676613
226,-3.655829285,5.075676613
227,-3.705829285,3.595676613
228,-3.665829285,2.195676613
229,-3.495829285,0.825676613
230,-3.545829285,-0.614323387
231,-3.615829285,-2.104323387
232,-3.555829285,-3.494323387
233,-3.465829285,-4.854323387
234,-3.215829285,-6.044323387
235,-3.295829285,-7.324323387
236,-3.095829285,-8.454323387
237,-2.925829285,-9.524323387
238,-2.875829285,-10.64432339
239,-2.665829285,-11.64432339
240,-2.705829285,-12.70432339
241,-2.875829285,-13.82432339
242,-2.795829285,-14.88432339
243,-2.745829285,-15.98432339
244,-3.145829285,-17.31432339
245,-3.485829285,-18.71432339
246,-3.425829285,-20.02432339
247,-3.525829285,-21.49432339
248,-3.725829285,-23.01432339
249,-3.975829285,-24.60432339
250,-3.805829285,-26.10432339
251,-4.045829285,-27.70432339
252,-3.655829285,-29.11432339
253,-3.775829285,-30.60432339
254,-3.465829285,-31.94432339
255,-3.415829285,-33.25432339
256,-3.305829285,-34.48432339
257,-3.325829285,-35.75432339
258,-3.205829285,-36.95432339
259,-3.105829285,-38.16432339
260,-3.025829285,-39.30432339
261,-2.975829285,-40.45432339
262,-2.655829285,-41.44432339
263,-2.465829285,-42.37432339
264,-2.405829285,-43.31432339
265,-2.215829285,-44.17432339
266,-2.305829285,-45.04432339
267,-1.965829285,-45.78432339
268,-1.745829285,-46.45432339
269,-1.685829285,-47.13432339
270,-1.515829285,-47.70432339
271,-1.435829285,-48.27432339
272,-1.065829285,-48.59432339
273,-1.005829285,-48.98432339
274,-0.865829285,-49.29432339
275,-0.395829285,-49.34432339
276,-0.205829285,-49.37432339
277,0.174170715,-49.28432339
278,0.414170715,-49.10432339
279,0.684170715,-48.82432339
280,0.854170715,-48.48432339
281,1.104170715,-48.06432339
282,1.224170715,-47.61432339
283,1.444170715,-47.06432339
284,1.534170715,-46.48432339
285,1.714170715,-45.78432339
286,1.764170715,-45.09432339
287,2.014170715,-44.29432339
288,2.324170715,-43.33432339
289,2.504170715,-42.36432339
290,2.684170715,-41.30432339
291,2.804170715,-40.15432339
292,2.914170715,-39.01432339
293,3.184170715,-37.71432339
294,3.204170715,-36.46432339
295,3.484170715,-35.10432339
296,3.394170715,-33.78432339
297,3.744170715,-32.27432339
298,3.844170715,-30.81432339
299,3.944170715,-29.22432339
300,4.204170715,-27.52432339
301,4.494170715,-25.74432339
302,4.614170715,-23.94432339
303,4.794170715,-22.04432339
304,5.044170715,-20.03432339
305,5.184170715,-18.01432339
306,5.374170715,-15.91432339
307,5.554170715,-13.75432339
308,5.854170715,-11.46432339
309,5.744170715,-9.264323387
310,5.934170715,-6.924323387
311,6.194170715,-4.454323387
312,6.324170715,-2.014323387
313,6.534170715,0.515676613
314,6.604170715,3.095676613
315,6.714170715,5.685676613
316,6.874170715,8.365676613
317,7.104170715,11.18567661
318,6.954170715,13.93567661
319,5.894170715,16.07567661
320,3.974170715,17.34567661
321,1.774170715,17.70567661
322,-0.745829285,17.04567661
323,-3.115829285,15.47567661
324,-4.725829285,13.32567661
325,-5.515829285,10.99567661
326,-5.485829285,8.925676613
327,-5.145829285,6.975676613
328,-4.875829285,5.065676613
329,-4.815829285,3.145676613
330,-4.525829285,1.395676613
331,-4.485829285,-0.374323387
332,-4.425829285,-2.074323387
333,-4.105829285,-3.604323387
334,-3.935829285,-5.144323387
335,-3.905829285,-6.664323387
336,-3.685829285,-8.074323387
337,-3.585829285,-9.434323387
338,-3.295829285,-10.65432339
339,-3.045829285,-11.79432339
340,-2.725829285,-12.81432339
341,-2.645829285,-13.82432339
342,-2.385829285,-14.67432339
343,-2.105829285,-15.42432339
344,-1.745829285,-16.04432339
345,-1.565829285,-16.63432339
346,-1.345829285,-17.12432339
347,-1.125829285,-17.51432339
348,-0.865829285,-17.81432339
349,-0.705829285,-18.05432339
350,-0.475829285,-18.19432339
351,-0.145829285,-18.24432339
352,-0.065829285,-18.20432339
353,0.334170715,-18.08432339
354,0.534170715,-17.90432339
355,0.654170715,-17.62432339
356,0.904170715,-17.25432339
357,1.034170715,-16.86432339
358,1.184170715,-16.35432339
359,1.364170715,-15.77432339
360,1.604170715,-15.17432339
361,1.864170715,-14.39432339
362,2.034170715,-13.65432339
363,2.064170715,-12.83432339
364,2.234170715,-11.90432339
365,2.524170715,-10.93432339
366,2.674170715,-9.894323387
367,2.764170715,-8.814323387
368,3.024170715,-7.544323387
369,3.194170715,-6.364323387
370,3.284170715,-5.054323387
371,3.354170715,-3.674323387
372,3.604170715,-2.264323387
373,3.774170715,-0.704323387
374,4.004170715,0.835676613
375,4.214170715,2.405676613
376,4.364170715,4.115676613
377,4.624170715,5.885676613
378,4.684170715,7.745676613
379,4.984170715,9.715676613
380,5.124170715,11.78567661
381,5.124170715,13.84567661
382,4.224170715,15.27567661
383,2.824170715,16.25567661
384,1.254170715,16.46567661
385,-0.555829285,15.97567661
386,-2.335829285,14.81567661
387,-3.895829285,12.98567661
388,-4.595829285,11.07567661
389,-4.555829285,9.295676613
390,-4.415829285,7.565676613
391,-4.365829285,5.825676613
392,-4.265829285,4.085676613
393,-4.085829285,2.615676613
394,-3.925829285,1.025676613
395,-3.935829285,-0.464323387
396,-3.735829285,-1.864323387
397,-3.495829285,-3.184323387
398,-3.335829285,-4.474323387
399,-3.145829285,-5.734323387
400,-3.225829285,-7.014323387
401,-2.925829285,-8.114323387
402,-3.065829285,-9.334323387
403,-2.805829285,-10.36432339
404,-2.725829285,-11.43432339
405,-2.465829285,-12.38432339
406,-2.435829285,-13.34432339
407,-2.195829285,-14.15432339
408,-2.035829285,-14.94432339
409,-1.715829285,-15.57432339
410,-1.665829285,-16.18432339
411,-1.495829285,-16.73432339
412,-1.515829285,-17.32432339
413,-1.355829285,-17.83432339
414,-1.285829285,-18.34432339
415,-1.315829285,-18.82432339
416,-1.115829285,-19.26432339
417,-1.005829285,-19.60432339
418,-0.915829285,-19.93432339
419,-0.785829285,-20.23432339
420,-0.465829285,-20.39432339
421,-0.455829285,-20.60432339
422,-0.515829285,-20.80432339
423,-0.255829285,-20.86432339
424,-0.205829285,-20.95432339
425,0.044170715,-20.93432339
426,-0.005829285,-20.95432339
427,0.364170715,-20.75432339
428,0.304170715,-20.64432339
429,0.424170715,-20.42432339
430,0.554170715,-20.18432339
431,0.434170715,-20.01432339
432,0.724170715,-19.68432339
433,0.674170715,-19.42432339
434,0.924170715,-19.07432339
435,1.044170715,-18.66432339
436,1.284170715,-18.11432339
437,1.514170715,-17.47432339
438,1.664170715,-16.83432339
439,1.824170715,-16.12432339
440,1.804170715,-15.46432339
441,1.714170715,-14.77432339
442,2.094170715,-13.93432339
443,2.274170715,-13.07432339
444,2.474170715,-12.09432339
445,2.544170715,-11.07432339
446,2.704170715,-9.984323387
447,2.804170715,-8.844323387
448,2.824170715,-7.724323387
449,2.964170715,-6.594323387
450,3.074170715,-5.404323387
451,3.074170715,-4.254323387
452,3.324170715,-2.914323387
453,3.344170715,-1.664323387
454,3.424170715,-0.314323387
455,3.484170715,1.065676613
456,3.514170715,2.485676613
457,3.654170715,3.925676613
458,3.714170715,5.365676613
459,3.744170715,6.865676613
460,4.074170715,8.515676613
461,4.204170715,10.14567661
462,4.264170715,11.83567661
463,4.174170715,13.49567661
464,3.154170715,14.58567661
465,2.214170715,15.31567661
466,0.894170715,15.39567661
467,-0.515829285,14.97567661
468,-1.675829285,14.14567661
469,-3.005829285,12.78567661
470,-3.735829285,11.15567661
471,-3.875829285,9.615676613
472,-3.935829285,8.075676613
473,-3.825829285,6.615676613
474,-3.675829285,5.195676613
475,-3.875829285,3.615676613
476,-3.515829285,2.295676613
477,-3.355829285,0.975676613
478,-3.255829285,-0.304323387
479,-2.975829285,-1.434323387
480,-2.865829285,-2.534323387
481,-2.625829285,-3.524323387
482,-2.375829285,-4.434323387
483,-2.165829285,-5.264323387
484,-2.125829285,-6.084323387
485,-1.885829285,-6.764323387
486,-1.635829285,-7.354323387
487,-1.515829285,-7.914323387
488,-1.305829285,-8.364323387
489,-0.875829285,-8.624323387
490,-0.705829285,-8.894323387
491,-0.445829285,-9.044323387
492,-0.205829285,-9.114323387
493,-0.055829285,-9.134323387
494,0.094170715,-9.084323387
495,0.134170715,-9.024323387
496,0.414170715,-8.844323387
497,0.514170715,-8.664323387
498,0.544170715,-8.454323387
499,0.824170715,-8.104323387
500,0.704170715,-7.844323387
501,0.924170715,-7.414323387
502,1.034170715,-6.994323387
503,1.244170715,-6.484323387
504,1.434170715,-5.944323387
505,1.404170715,-5.414323387
506,1.424170715,-4.844323387
507,1.594170715,-4.174323387
508,1.704170715,-3.514323387
509,1.794170715,-2.754323387
510,1.904170715,-2.054323387
511,2.094170715,-1.204323387
512,2.044170715,-0.394323387
513,2.154170715,0.475676613
514,2.414170715,1.425676613
515,2.464170715,2.315676613
516,2.704170715,3.385676613
517,2.844170715,4.555676613
518,2.934170715,5.715676613
519,3.244170715,7.045676613
520,3.484170715,8.345676613
521,3.554170715,9.745676613
522,3.724170715,11.16567661
523,3.794170715,12.67567661
524,3.524170715,13.98567661
525,2.534170715,14.82567661
526,1.444170715,15.26567661
527,0.264170715,15.17567661
528,-0.845829285,14.61567661
529,-2.245829285,13.54567661
530,-3.695829285,11.90567661
531,-3.825829285,10.41567661
532,-3.645829285,9.005676613
533,-3.555829285,7.675676613
534,-3.425829285,6.335676613
535,-3.235829285,5.095676613
536,-3.175829285,3.825676613
537,-3.025829285,2.665676613
538,-3.005829285,1.525676613
539,-2.855829285,0.435676613
540,-2.615829285,-0.524323387
541,-2.445829285,-1.444323387
542,-2.305829285,-2.374323387
543,-2.085829285,-3.114323387
544,-1.895829285,-3.904323387
545,-1.855829285,-4.564323387
546,-1.745829285,-5.214323387
547,-1.345829285,-5.704323387
548,-1.215829285,-6.204323387
549,-1.265829285,-6.704323387
550,-0.925829285,-6.984323387
551,-0.925829285,-7.364323387
552,-0.515829285,-7.494323387
553,-0.395829285,-7.664323387
554,-0.105829285,-7.674323387
555,0.094170715,-7.644323387
556,0.254170715,-7.594323387
557,0.324170715,-7.474323387
558,0.494170715,-7.274323387
559,0.514170715,-7.144323387
560,0.594170715,-6.944323387
561,0.674170715,-6.704323387
562,0.734170715,-6.454323387
563,0.744170715,-6.134323387
564,0.854170715,-5.764323387
565,1.154170715,-5.264323387
566,1.364170715,-4.764323387
567,1.554170715,-4.154323387
568,1.524170715,-3.574323387
569,1.564170715,-2.994323387
570,1.614170715,-2.384323387
571,1.664170715,-1.754323387
572,1.604170715,-1.154323387
573,1.694170715,-0.494323387
574,1.704170715,0.165676613
575,1.704170715,0.835676613
576,1.804170715,1.525676613
577,1.864170715,2.205676613
578,1.904170715,2.895676613
579,1.934170715,3.645676613
580,2.184170715,4.545676613
581,2.144170715,5.315676613
582,2.104170715,6.165676613
583,2.444170715,7.135676613
584,2.464170715,8.065676613
585,2.844170715,9.205676613
586,2.954170715,10.41567661
587,3.194170715,11.58567661
588,3.284170715,13.07567661
589,2.574170715,14.00567661
590,2.024170715,14.55567661
591,0.914170715,14.72567661
592,-0.275829285,14.48567661
593,-1.235829285,13.83567661
594,-2.205829285,12.71567661
595,-3.345829285,11.21567661
596,-3.285829285,9.855676613
597,-3.365829285,8.405676613
598,-3.375829285,7.245676613
599,-3.195829285,5.945676613
600,-3.095829285,4.735676613
601,-3.165829285,3.625676613
602,-2.865829285,2.505676613
603,-2.785829285,1.455676613
604,-2.565829285,0.555676613
605,-2.575829285,-0.404323387
606,-2.385829285,-1.294323387
607,-2.065829285,-2.044323387
608,-1.905829285,-2.794323387
609,-1.865829285,-3.464323387
610,-1.765829285,-4.194323387
611,-1.575829285,-4.784323387
612,-1.585829285,-5.434323387
613,-1.455829285,-5.964323387
614,-1.235829285,-6.424323387
615,-1.175829285,-6.864323387
616,-0.845829285,-7.164323387
617,-0.695829285,-7.404323387
618,-0.595829285,-7.614323387
619,-0.405829285,-7.814323387
620,-0.545829285,-7.954323387
621,-0.355829285,-8.074323387
622,-0.185829285,-8.114323387
623,-0.165829285,-8.184323387
624,-0.085829285,-8.104323387
625,0.074170715,-8.064323387
626,0.284170715,-7.914323387
627,0.424170715,-7.764323387
628,0.464170715,-7.524323387
629,0.714170715,-7.334323387
630,0.744170715,-6.994323387
631,0.974170715,-6.534323387
632,1.204170715,-6.074323387
633,1.564170715,-5.484323387
634,1.584170715,-4.794323387
635,1.804170715,-4.104323387
636,1.954170715,-3.324323387
637,1.964170715,-2.494323387
638,2.004170715,-1.684323387
639,2.154170715,-0.864323387
640,2.454170715,0.075676613
641,2.474170715,0.985676613
642,2.414170715,2.045676613
643,2.764170715,3.145676613
644,2.744170715,4.155676613
645,2.994170715,5.275676613
646,3.024170715,6.515676613
647,3.214170715,7.805676613
648,3.424170715,9.075676613
649,3.304170715,10.42567661
650,3.474170715,11.83567661
651,3.434170715,13.23567661
652,2.714170715,14.13567661
653,2.004170715,14.65567661
654,0.784170715,14.80567661
655,-0.075829285,14.58567661
656,-1.215829285,13.84567661
657,-2.445829285,12.64567661
658,-3.285829285,11.14567661
659,-3.445829285,9.825676613
660,-3.505829285,8.535676613
661,-3.135829285,7.215676613
662,-3.105829285,6.005676613
663,-3.025829285,4.925676613
664,-2.985829285,3.695676613
665,-2.755829285,2.595676613
666,-2.795829285,1.545676613
667,-2.705829285,0.535676613
668,-2.355829285,-0.444323387
669,-2.255829285,-1.314323387
670,-2.225829285,-2.054323387
671,-1.965829285,-2.894323387
672,-1.695829285,-3.484323387
673,-1.715829285,-4.024323387
674,-1.455829285,-4.594323387
675,-1.365829285,-5.024323387
676,-1.015829285,-5.404323387
677,-0.955829285,-5.694323387
678,-0.565829285,-5.854323387
679,-0.385829285,-5.994323387
680,0.004170715,-5.954323387
681,0.024170715,-5.874323387
682,0.304170715,-5.764323387
683,0.504170715,-5.634323387
684,0.554170715,-5.324323387
685,0.824170715,-4.974323387
686,1.124170715,-4.594323387
687,0.994170715,-4.184323387
688,1.144170715,-3.704323387
689,1.224170715,-3.254323387
690,1.214170715,-2.704323387
691,1.424170715,-2.174323387
692,1.394170715,-1.544323387
693,1.594170715,-0.904323387
694,1.824170715,-0.214323387
695,1.804170715,0.455676613
696,2.334170715,1.385676613
697,2.384170715,2.395676613
698,2.594170715,3.435676613
699,2.954170715,4.545676613
700,3.064170715,5.825676613
701,3.364170715,7.115676613
702,3.654170715,8.495676613
703,3.654170715,9.975676613
704,3.864170715,11.53567661
705,3.974170715,12.97567661
706,3.514170715,14.29567661
707,2.414170715,15.03567661
708,1.214170715,15.24567661
709,-0.205829285,14.92567661
710,-1.525829285,14.12567661
711,-3.035829285,12.74567661
712,-3.575829285,11.15567661
713,-3.665829285,9.735676613
714,-3.515829285,8.395676613
715,-3.195829285,7.085676613
716,-3.225829285,5.845676613
717,-3.155829285,4.595676613
718,-2.915829285,3.545676613
719,-2.815829285,2.455676613
720,-2.455829285,1.455676613
721,-2.165829285,0.615676613
722,-2.195829285,-0.154323387
723,-1.705829285,-0.844323387
724,-1.535829285,-1.394323387
725,-1.315829285,-1.894323387
726,-1.165829285,-2.304323387
727,-1.075829285,-2.634323387
728,-0.835829285,-2.894323387
729,-0.465829285,-3.044323387
730,-0.425829285,-3.164323387
731,-0.015829285,-3.144323387
732,0.044170715,-3.074323387
733,0.254170715,-2.894323387
734,0.494170715,-2.684323387
735,0.794170715,-2.394323387
736,0.924170715,-2.024323387
737,1.074170715,-1.634323387
738,1.264170715,-1.114323387
739,1.324170715,-0.534323387
740,1.624170715,0.085676613
741,1.734170715,0.815676613
742,1.974170715,1.645676613
743,2.014170715,2.455676613
744,2.324170715,3.315676613
745,2.474170715,4.275676613
746,2.754170715,5.355676613
747,2.794170715,6.475676613
748,2.924170715,7.615676613
749,3.104170715,8.795676613
750,3.174170715,10.06567661
751,3.324170715,11.37567661
752,3.414170715,12.72567661
753,2.854170715,13.67567661
754,2.104170715,14.28567661
755,0.924170715,14.52567661
756,-0.195829285,14.23567661
757,-1.235829285,13.51567661
758,-2.425829285,12.26567661
759,-3.335829285,10.93567661
760,-3.355829285,9.585676613
761,-3.445829285,8.305676613
762,-3.225829285,7.025676613
763,-3.155829285,5.855676613
764,-3.125829285,4.615676613
765,-3.025829285,3.555676613
766,-2.755829285,2.435676613
767,-2.775829285,1.415676613
768,-2.525829285,0.365676613
769,-2.545829285,-0.554323387
770,-2.525829285,-1.434323387
771,-2.285829285,-2.274323387
772,-2.155829285,-3.004323387
773,-1.955829285,-3.804323387
774,-1.695829285,-4.484323387
775,-1.625829285,-5.064323387
776,-1.375829285,-5.534323387
777,-1.105829285,-6.044323387
778,-1.025829285,-6.334323387
779,-0.875829285,-6.634323387
780,-0.605829285,-6.814323387
781,-0.445829285,-7.004323387
782,-0.005829285,-7.024323387
783,0.104170715,-6.964323387
784,0.384170715,-6.784323387
785,0.524170715,-6.574323387
786,0.654170715,-6.324323387
787,0.854170715,-5.894323387
788,0.914170715,-5.494323387
789,1.084170715,-5.104323387
790,1.334170715,-4.574323387
791,1.424170715,-4.044323387
792,1.444170715,-3.394323387
793,1.884170715,-2.684323387
794,1.964170715,-1.974323387
795,2.214170715,-1.054323387
796,2.224170715,-0.154323387
797,2.324170715,0.795676613
798,2.464170715,1.745676613
799,2.644170715,2.795676613
800,2.744170715,3.815676613
801,2.964170715,4.935676613
802,2.914170715,6.145676613
803,3.224170715,7.355676613
804,3.394170715,8.705676613
805,3.534170715,10.12567661
806,3.594170715,11.56567661
807,3.464170715,12.90567661
808,2.844170715,13.87567661
809,1.764170715,14.36567661
810,0.504170715,14.47567661
811,-0.495829285,14.09567661
812,-1.525829285,13.30567661
813,-2.905829285,12.08567661
814,-3.575829285,10.51567661
815,-3.585829285,9.145676613
816,-3.465829285,7.705676613
817,-3.325829285,6.445676613
818,-3.085829285,5.215676613
819,-3.055829285,3.995676613
820,-2.975829285,2.855676613
821,-2.825829285,1.805676613
822,-2.585829285,0.795676613
823,-2.525829285,-0.244323387
824,-2.415829285,-1.064323387
825,-2.105829285,-1.954323387
826,-2.005829285,-2.664323387
827,-2.015829285,-3.514323387
828,-1.845829285,-4.264323387
829,-1.705829285,-4.864323387
830,-1.395829285,-5.414323387
831,-1.355829285,-5.954323387
832,-1.275829285,-6.334323387
833,-0.985829285,-6.674323387
834,-0.675829285,-6.924323387
835,-0.425829285,-7.144323387
836,-0.325829285,-7.214323387
837,-0.205829285,-7.344323387
838,0.124170715,-7.264323387
839,0.284170715,-7.164323387
840,0.364170715,-6.994323387
841,0.324170715,-6.884323387
842,0.584170715,-6.664323387
843,0.734170715,-6.344323387
844,0.904170715,-5.924323387
845,0.974170715,-5.644323387
846,1.194170715,-5.164323387
847,1.124170715,-4.684323387
848,1.354170715,-4.144323387
849,1.674170715,-3.534323387
850,1.754170715,-2.804323387
851,1.884170715,-2.054323387
852,1.904170715,-1.234323387
853,2.144170715,-0.444323387
854,2.314170715,0.445676613
855,2.434170715,1.395676613
856,2.524170715,2.385676613
857,2.514170715,3.405676613
858,2.754170715,4.465676613
859,2.784170715,5.645676613
860,3.014170715,6.785676613
861,3.074170715,8.025676613
862,3.124170715,9.425676613
863,3.174170715,10.56567661
864,3.454170715,11.92567661
865,3.314170715,13.20567661
866,2.574170715,14.14567661
867,1.684170715,14.57567661
868,0.564170715,14.54567661
869,-0.495829285,14.13567661
870,-1.755829285,13.22567661
871,-3.055829285,11.76567661
872,-3.455829285,10.34567661
873,-3.385829285,8.955676613
874,-3.145829285,7.725676613
875,-3.275829285,6.475676613
876,-3.135829285,5.225676613
877,-3.035829285,4.055676613
878,-2.905829285,2.895676613
879,-2.755829285,1.855676613
880,-2.545829285,0.815676613
881,-2.595829285,-0.124323387
882,-2.385829285,-1.064323387
883,-2.035829285,-1.874323387
884,-2.085829285,-2.664323387
885,-1.845829285,-3.374323387
886,-1.755829285,-3.934323387
887,-1.375829285,-4.534323387
888,-1.225829285,-5.064323387
889,-1.065829285,-5.424323387
890,-0.995829285,-5.744323387
891,-0.775829285,-6.014323387
892,-0.495829285,-6.124323387
893,-0.515829285,-6.294323387
894,-0.165829285,-6.384323387
895,-0.175829285,-6.354323387
896,0.034170715,-6.294323387
897,0.264170715,-6.224323387
898,0.294170715,-6.094323387
899,0.554170715,-5.854323387
900,0.584170715,-5.564323387
901,0.954170715,-5.094323387
902,1.344170715,-4.664323387
903,1.494170715,-4.084323387
904,1.464170715,-3.424323387
905,1.744170715,-2.854323387
906,1.844170715,-2.154323387
907,1.964170715,-1.394323387
908,2.154170715,-0.584323387
909,2.154170715,0.325676613
910,2.354170715,1.295676613
911,2.504170715,2.165676613
912,2.464170715,3.225676613
913,2.544170715,4.245676613
914,2.854170715,5.325676613
915,2.994170715,6.465676613
916,3.124170715,7.705676613
917,3.404170715,8.985676613
918,3.544170715,10.38567661
919,3.724170715,11.87567661
920,3.584170715,13.19567661
921,2.914170715,14.16567661
922,1.714170715,14.67567661
923,0.594170715,14.68567661
924,-0.735829285,14.29567661
925,-1.805829285,13.32567661
926,-3.145829285,11.94567661
927,-3.345829285,10.46567661
928,-3.445829285,9.115676613
929,-3.195829285,7.815676613
930,-3.015829285,6.635676613
931,-2.985829285,5.455676613
932,-2.735829285,4.345676613
933,-2.775829285,3.245676613
934,-2.595829285,2.265676613
935,-2.595829285,1.255676613
