Time,PV,OP
133,-0.082163302,-1.519983435
134,-0.08920714,-1.445474768
135,-0.077249972,-1.090175772
136,-0.093103854,-1.104095602
137,-0.085037676,-0.861601019
138,-0.080772845,-0.676220083
139,-0.0001187,2.165956354
140,0.002011808,4.36019311
141,-0.006794421,2.873275614
142,-0.010780779,2.387973642
143,0.007665189,2.481767511
144,0.016381773,2.74886117
145,0.023612531,3.129237986
146,-0.100889651,-0.387542868
147,-0.078640429,-2.407978201
148,-0.010965792,-2.66157546
149,0.033902677,-1.84709754
150,0.035108122,-1.395485067
151,0.014157804,-1.603365087
152,0.007205518,-1.862020636
153,-0.005495516,-2.292675161
154,0.018420728,-1.901802206
155,0.025281461,-1.518448019
156,0.030101331,-1.154281759
157,0.032142194,-0.787584448
158,0.025281461,-0.666347647
159,0.021758588,-0.595787191
160,0.023984464,-0.407699728
161,0.011746915,-0.627903128
162,0.102038892,1.768506861
163,0.071820768,3.127815104
164,0.056428465,4.055965281
165,0.02592996,4.17401681
166,-0.010502306,3.459636545
167,-0.008184878,2.907043314
168,0.007947477,3.001733637
169,-0.062139956,1.288593149
170,-0.097275225,-1.691520834
171,-0.05351874,-2.834791326
172,0.014897855,-2.191694403
173,0.03251222,-1.481874609
174,0.02926782,-1.146919393
175,0.003959211,-1.263147497
176,0.008780988,-1.537769461
177,0.003404173,-1.80336585
178,0.006648573,-1.610036993
179,0.014806303,-1.317361975
180,0.012488874,-1.210226202
181,0.009429487,-0.990976477
182,0.019717725,-0.639711523
183,0.022130521,-0.369272375
184,0.003682645,-0.334505224
185,0.109921964,2.861608362
186,0.081555875,4.276357508
187,0.053092512,5.125942087
188,-0.003458468,4.426740503
189,-0.023943392,3.453449106
190,-0.015228716,3.043475962
191,0.0096145,3.169296122
192,-0.062694994,1.54711709
193,-0.103207079,-1.379852438
194,-0.053146807,-2.604358816
195,0.034089597,-1.460649633
196,0.04400781,-0.469207907
197,0.032048734,-0.0241014
198,-0.005867449,-0.701479101
199,-0.008926836,-0.999681616
200,0.006185087,-0.990242147
201,0.016660246,-0.831297064
202,0.016473325,-0.653103018
203,0.015550169,-0.481043005
204,0.015176328,-0.313953543
205,0.02917436,0.15442071
206,0.012395414,0.319824076
207,0.024817976,0.654346323
208,0.014712843,0.541559076
209,0.005351576,0.168962336
210,-0.000490633,-0.168901586
211,0.009059461,-0.102508688
212,0.006742033,-0.211818838
213,0.000899824,-0.434450292
214,0.005351576,-0.51238265
215,0.11696771,3.563138819
216,0.034459623,3.598346567
217,0.01805261,3.618560648
218,-0.008554903,2.922622538
219,-0.013191668,2.437150812
220,0.005721601,2.335943079
221,0.019811186,2.657865381
222,0.003034147,2.55975709
223,-0.077063052,0.705428934
224,-0.080496279,-1.633342886
225,0.013230833,-0.784446859
226,0.022407087,-0.285398626
227,0.03251222,0.56397233
228,0.00970796,0.682018137
229,0.013043913,0.844901896
230,0.013692411,1.242528772
231,0.02769235,1.617908335
232,0.017400297,1.922195292
233,0.002662214,1.792047358
234,0.004237684,1.728937006
235,-0.00178763,1.186549997
236,-0.014858691,0.506023264
237,-0.021906344,0.004758692
238,-0.014212099,-0.353447103
239,-0.007503954,-0.58944335
240,0.0063701,-0.538313055
241,0.001271757,-0.656095648
242,-0.007627932,-1.063669348
243,-0.000952212,-1.307666922
244,0.0031257,-1.434248114
245,0.00646356,-1.437799597
246,0.007947477,-1.417923117
247,0.010913404,-1.367099905
248,0.008780988,-1.470621252
249,0.00646356,-1.622476721
250,0.001826795,-1.881408834
251,0.028249296,-1.354290151
252,0.01944116,-1.267812872
253,0.014249357,-1.27518096
254,0.014251264,-1.339651251
255,0.008685621,-1.454307699
256,0.004792722,-1.467678213
257,0.006927045,-1.377575064
258,0.018699201,-1.113975668
259,0.011285337,-1.116590643
260,0.01118997,-1.069927359
261,0.020274671,-0.844474935
262,0.025653394,-0.640161657
263,-0.004848925,-1.077074194
264,0.02611688,-0.54265418
265,0.015178236,-0.391143942
266,0.023055586,0.080350733
267,0.017587217,0.109702921
268,0.008317503,0.081668711
269,0.02926782,0.544906473
270,0.032327207,1.027862406
271,0.019443067,1.08347497
272,0.020459684,1.561029291
273,-0.000769106,1.217584467
274,0.007482084,1.174939966
275,0.011468443,1.449962473
276,-0.001045672,1.205356455
277,-0.009205309,0.692294932
278,0.007390531,0.74533639
279,0.010913404,0.681863642
280,0.013600858,0.641034937
281,0.011098417,0.541082239
282,0.001454862,0.371215677
283,0.011933836,0.487054682
284,-0.010225741,-0.239067221
285,0.017863783,0.182697153
286,0.028525861,0.532256937
287,0.012954267,0.463027811
288,-0.00345656,0.132963038
289,0.00470117,0.297712183
290,0.017125639,0.53858552
291,0.020461591,0.724529123
292,0.016568693,0.795215464
293,0.009151014,0.837329722
294,0.008874448,0.867791987
295,0.000899824,0.747487879
296,0.009891065,0.875268793
297,0.000899824,0.667371607
298,0.013322385,0.819768763
299,-0.001139132,0.430435038
300,0.009244474,0.642593241
301,0.016475233,0.948448038
302,0.013787779,0.946363306
303,-0.004198519,0.466459131
304,0.015731367,0.799688196
305,0.011930021,0.765128946
306,0.013320478,0.96247468
307,0.014619383,1.041068888
308,0.002568754,0.781970835
309,0.027970823,1.413640833
310,0.011098417,1.282733774
311,0.004052671,1.324573374
312,0.002105268,1.318916178
313,0.005258115,1.371951914
314,0.015082868,1.584129191
315,0.018331083,1.755042887
316,0.006185087,1.610828257
317,-0.001139132,1.435481882
318,0.124011549,3.728130198
319,0.186217817,8.628002024
320,0.19484094,12.99392304
321,0.06356767,13.51250443
322,-0.049623934,11.19619546
323,-0.072058169,9.134145594
324,-0.189608065,4.316617823
325,-0.168287722,0.160859919
326,-0.04331824,-0.314729834
327,0.083035978,2.320405817
328,0.089528593,4.125179148
329,0.057172331,4.885991907
330,0.001641782,4.217033243
331,-0.014675585,3.572654581
332,0.006185087,3.730050898
333,0.014897855,3.853687143
334,0.000529798,3.723693705
335,-0.000582186,3.488361216
336,-0.013563601,2.872430658
337,-0.004476992,2.674323893
338,0.000529798,2.328637934
339,-0.001045672,2.197717524
340,0.00813249,2.335140085
341,0.009984525,2.201421595
342,0.008592161,2.113807535
343,0.006000074,2.008388376
344,0.015546354,2.042838907
345,0.008502515,1.95462594
346,0.005073103,2.0077456
347,-0.001417605,1.786552286
348,-0.001232592,1.599624491
349,-0.008093325,1.276925898
350,0.004979643,1.253051615
351,0.013877424,1.454250193
352,0.017215284,1.522443628
353,0.007201704,1.273645258
354,-0.002157656,1.056403971
355,-0.002253023,0.917583323
356,0.008966001,1.013685083
357,0.016198667,1.10782609
358,0.020089658,1.258979654
359,-0.002808062,0.796417093
360,0.008592161,0.837058878
361,0.008964094,0.725478983
362,-0.00021216,0.371850824
363,0.023797544,0.825153208
364,0.028710874,1.184963083
365,0.018331083,1.169008112
366,0.011930021,1.164136744
367,0.012582334,1.26713357
368,0.020925077,1.408748484
369,0.009984525,1.265251017
370,0.018235716,1.416795588
371,0.009337934,1.398639536
372,0.002105268,1.320102549
373,0.019904646,1.426820612
374,0.003497633,1.144672251
375,0.011098417,1.208972788
376,-0.001139132,0.76795373
377,0.000714811,0.572143412
378,0.001826795,0.60096345
379,0.010724577,0.534568644
380,0.022964033,0.935090876
381,0.133470091,3.384704447
382,0.14783624,7.295244074
383,0.10074571,8.964958048
384,0.044749769,9.440030909
385,-0.029970614,7.97296319
386,-0.006794421,7.382121897
387,-0.055466143,6.237214899
388,-0.156050173,1.298065043
389,-0.080679385,-0.516517782
390,0.035386594,0.933193064
391,0.052350553,2.2660254
392,0.04697183,3.237626886
393,0.012673887,2.979024744
394,0.010539564,2.97612176
395,0.008689436,2.697257853
396,0.004609617,2.566762781
397,-0.000675646,2.404767847
398,-0.006330935,2.118974543
399,-0.007627932,1.751901484
400,0.008780988,1.868921137
401,0.00479463,1.648921824
402,0.008409055,1.462415552
403,-0.00670096,0.946922159
404,0.001271757,0.908613062
405,0.016288313,1.109416819
406,0.013783964,1.046375132
407,0.009612592,0.84175477
408,0.015920194,0.982927179
409,0.005628141,0.720823145
410,-0.007166354,0.311780787
411,0.010449918,0.3293818
412,-0.00345656,-0.052093649
413,0.002477201,-0.146606588
414,0.016011747,0.165792322
415,0.012860807,0.244342661
416,0.018050703,0.323873377
417,0.000159773,0.017619944
418,0.002662214,-0.161588812
419,0.005813154,-0.252449179
420,0.021573576,0.048625803
421,0.008966001,0.012142038
422,0.027135404,0.626380777
423,0.015639814,0.500930643
424,0.008966001,0.328780985
425,0.012397321,0.414420939
426,0.000529798,0.178481913
427,0.01786569,0.533321238
428,0.010171446,0.585174418
429,0.010724577,0.604501581
430,0.013228925,0.541213846
431,-2.71476E-05,0.330213404
432,-0.000490633,0.205825663
433,-0.003550021,-0.205663824
434,-0.000120608,-0.20079627
435,0.015178236,0.08325181
436,0.013507398,0.114620066
437,0.003959211,-0.115993643
438,-0.002066103,-0.338548803
439,-0.003920046,-0.624899053
440,0.017587217,-0.367523336
441,0.024076017,-0.062648916
442,0.013415846,-0.011707449
443,0.010449918,0.030561304
444,0.011281522,0.208787775
445,0.001733335,-0.05233016
446,0.01443437,0.08495698
447,0.010079893,0.061820841
448,0.015639814,0.363979197
449,0.024539503,0.673730707
450,0.01777223,0.735450602
451,-0.007997958,0.134027338
452,0.002107176,0.123601771
453,-0.002159563,-0.176031256
454,0.003217252,-0.269718313
455,0.008874448,-0.376684332
456,0.010541471,-0.444606924
457,0.018422636,-0.283966207
458,-0.004476992,-0.729261541
459,0.023149046,-0.23302474
460,-0.002901522,-0.746486807
461,0.00321916,-0.872879171
462,0.018142255,-0.60979476
463,0.04882768,0.007110453
464,0.148393186,5.062328196
465,0.051055463,5.202836847
466,-0.001974551,4.610626078
467,-0.006979433,4.145965433
468,-0.005682436,3.836797571
469,0.020274671,4.228780604
470,-0.075026003,2.16972146
471,-0.098017184,-0.945905828
472,-0.009575335,-0.744047308
473,0.038909467,0.409482813
474,0.031585249,1.025258875
475,0.022964033,1.338298655
476,0.016660246,1.502513743
477,0.001735243,1.125896311
478,0.012118848,1.187595224
479,0.001641782,0.896407938
480,0.009151014,0.850063181
481,0.006000074,0.667251444
482,-0.003920046,0.304365015
483,-0.001511065,0.027347422
484,0.000436338,-0.058029318
485,0.013507398,0.268295145
486,0.011559995,0.337686396
487,0.001178297,0.025539255
488,-0.008650271,-0.386608267
489,-0.003365008,-0.422195578
490,0.010169538,-0.286342764
491,0.018514188,-0.035314703
492,-0.004291979,-0.59252944
493,0.005445036,-0.54366889
494,0.000621351,-0.822008276
495,0.007205518,-0.886325979
496,0.013692411,-0.930561209
497,0.008964094,-1.002945089
498,0.005073103,-1.176408911
499,0.007943662,-1.133497381
500,0.003959211,-1.267345571
501,0.010171446,-1.039348745
502,0.022130521,-0.76802268
503,0.010728391,-0.818140173
504,0.020646604,-0.706894064
505,0.012025388,-0.746118688
506,0.00479463,-0.973850393
507,0.024446043,-0.624574804
508,0.026486906,-0.175859594
509,0.018420728,-0.151222372
510,0.01767877,-0.193843985
511,0.01118997,-0.230404043
512,0.002105268,-0.285211706
513,-0.002344576,-0.573787832
514,-0.008369891,-0.884849691
515,0.015639814,-0.708349371
516,0.001641782,-0.857696676
517,0.011374983,-0.619493627
518,0.01962808,-0.458233023
519,0.008966001,-0.42730155
520,0.009892973,-0.513523245
521,0.0063701,-0.691290045
522,0.005532774,-0.838560247
523,0.003495725,-0.896228933
524,0.132819685,2.672265864
525,0.096295866,4.372146463
526,0.059398206,5.401723719
527,0.008687528,5.002416468
528,-0.010874239,4.266883707
529,0.003682645,4.340949869
530,0.015361341,4.535144663
531,-0.117207018,0.127530909
532,-0.055555788,-1.178375387
533,0.025559934,-0.055736685
534,0.050311597,1.040504313
535,0.020648512,1.272746897
536,0.003867658,1.103111124
537,-0.002529589,0.860612726
538,-0.004106966,0.618102884
539,-0.005217043,0.511268473
540,0.011191877,0.428874827
541,0.00293878,0.199672556
542,-0.005033938,-0.147344732
543,0.000159773,-0.274191046
544,0.000344785,-0.329280996
545,0.002105268,-0.149614477
546,0.008780988,-0.131389761
547,-0.002157656,-0.415269995
548,0.00470117,-0.379438543
549,0.017400297,-0.200887823
550,-0.000399081,-0.58105483
551,0.000527891,-0.776836538
552,-0.00021216,-0.976534033
553,-0.004662005,-1.233289862
554,0.004237684,-1.259349966
555,0.008502515,-1.162799978
556,0.028989347,-0.62336173
557,0.01295236,-0.729330206
558,0.01600984,-0.391472006
559,-0.000120608,-0.752849722
560,-0.001417605,-0.905372763
561,0.024817976,-0.230644369
562,0.018790754,0.004974222
563,0.0161033,0.038301325
564,0.029176267,0.576030588
565,0.015918287,0.530631876
566,-0.003178088,0.137353754
567,-0.011522738,-0.424266958
568,-0.003920046,-0.663463735
569,-0.002066103,-0.959013128
570,0.013692411,-0.843324804
571,0.005998167,-0.978504324
572,-0.002993075,-1.300897741
573,0.005071195,-1.31023612
574,0.012212309,-1.14529624
575,0.015920194,-1.107929373
576,0.020461591,-1.041183615
577,0.015267881,-0.815210485
578,0.010449918,-0.80970397
579,0.0063701,-0.914486074
580,0.018327268,-0.744917059
581,0.020181211,-0.546901846
582,0.027320417,-0.168876791
583,0.016660246,-0.20594039
584,0.012395414,-0.434127951
585,0.014525922,-0.348171377
586,-0.004198519,-0.89066329
587,0.002940687,-0.936237478
588,-0.005312411,-1.205015325
589,0.141625913,3.171022272
590,0.054948362,3.556011057
591,0.029546293,3.778249598
592,0.009522947,3.570331431
593,0.00145677,3.130016184
594,0.005721601,3.298818445
595,0.006555113,3.181157923
596,-0.117577044,-1.069381857
597,-0.037386385,-1.518476629
598,0.026578458,-0.509712362
599,0.043359312,0.578750467
600,0.039929899,1.01284585
601,0.021943601,1.068380213
602,-0.005773989,0.624917841
603,-2.52403E-05,0.526283121
604,-0.006794421,0.160009241
605,0.014897855,0.410442209
606,-0.004476992,0.039186335
607,0.003034147,-0.114517355
608,-0.008556811,-0.577903891
609,0.008592161,-0.424377584
610,-0.001511065,-0.748651647
611,0.003682645,-0.795482778
612,0.0161033,-0.630914831
613,0.013787779,-0.687673712
614,-0.000303713,-1.05487647
615,0.000527891,-1.236663961
616,-0.005588976,-1.432233953
617,0.006091627,-1.254461431
618,0.017310651,-0.924492025
619,0.001271757,-1.110145712
620,0.017495664,-0.993496084
621,0.003774198,-1.111776495
622,0.017032179,-0.79451766
623,0.021667036,-0.669681692
624,0.013230833,-0.601833486
625,0.006833585,-0.587524557
626,0.019069227,-0.35966506
627,0.009059461,-0.401903295
628,0.00803903,-0.518629217
629,0.001178297,-0.851593161
630,0.004331144,-1.112665319
631,0.007205518,-1.251140737
632,0.011559995,-1.218412542
633,0.011285337,-1.307960653
634,0.005071195,-1.482395315
635,0.012767347,-1.078966284
636,0.012025388,-1.130088949
637,0.002477201,-1.403398657
638,0.005904707,-1.736545706
639,0.026393446,-1.073160314
640,0.023240598,-0.930950308
641,0.023427519,-0.834905767
642,0.019349607,-0.676046514
643,-0.004755465,-1.017345571
644,-0.008093325,-1.41239562
645,0.002662214,-1.453968191
646,0.015082868,-1.142460012
647,0.012582334,-1.292328024
648,0.008966001,-1.45508399
649,0.00470117,-1.655693197
650,0.021108183,-1.31776824
651,0.017121824,-1.097530508
652,0.1284633,3.40608201
653,0.058375868,3.877614832
654,0.034829649,4.193494654
655,-0.002899615,3.547555781
656,-0.006239382,3.048074579
657,-0.000399081,2.85054574
658,-0.011522738,2.153365946
659,-0.112385241,-1.623735571
660,-0.028671709,-1.958044195
661,0.038075956,-0.674286032
662,0.051051649,0.292762613
663,0.025466474,0.523671961
664,0.017493757,0.511596537
665,0.00785211,0.402232981
666,-0.000860659,0.285419321
667,0.008685621,0.257507181
668,-2.71476E-05,0.024440622
669,0.004516157,-0.212801123
670,0.00470117,-0.354602957
671,0.004239591,-0.680484915
672,0.000251325,-0.858530188
673,0.010077985,-0.832534933
674,0.009519132,-0.659055853
675,-0.0001187,-0.861187124
676,0.00136331,-0.959289694
677,0.002383741,-1.135517263
678,0.009522947,-1.147955084
679,0.009986433,-1.294630194
680,0.019069227,-1.075973654
681,0.012582334,-0.888750219
682,0.013787779,-0.695982122
683,0.009057554,-0.872982168
684,-0.0001187,-0.948471212
685,0.010449918,-0.931877279
686,0.00803903,-0.974098349
687,0.018327268,-0.832679891
688,0.01267198,-0.849907064
689,0.010913404,-0.519279623
690,0.016660246,-0.443634176
691,0.004422697,-0.664678717
692,0.000344785,-0.77123847
693,0.010448011,-0.644682073
694,0.010634931,-0.588375235
695,0.007575544,-0.55684104
696,0.009336027,-0.563411856
697,0.01137689,-0.352033758
698,0.005813154,-0.421348715
699,-0.007164446,-0.939157629
700,0.000436338,-0.930576467
701,0.007575544,-0.84511199
702,0.01443437,-0.695575857
703,-2.71476E-05,-0.807640219
704,0.013228925,-0.759107733
705,0.024726423,-0.513157034
706,0.122622999,3.479280329
707,0.11520532,5.694278574
708,0.048642667,5.990270472
709,-0.018566576,4.785533762
710,-0.013563601,4.234493113
711,-0.000769106,4.233669138
712,-0.098942248,1.508638239
713,-0.119245974,-1.858263159
714,-0.015322176,-1.681228781
715,0.051147016,-0.103685522
716,0.039929899,0.85033021
717,0.021386655,0.85662446
718,0.007297071,0.895450449
719,0.009149107,0.874589777
720,0.008780988,0.631751871
721,0.013135465,0.628099299
722,-0.006145922,0.113191462
723,-0.013933627,-0.406047964
724,-0.004476992,-0.62085166
725,-0.009575335,-1.058563375
726,0.001920255,-0.996223593
727,0.008037122,-1.012333059
728,-0.002623049,-1.360706472
729,0.002477201,-1.29098525
730,0.009984525,-1.156433248
731,-0.000860659,-1.480760717
732,0.009244474,-1.408516073
733,0.010818037,-1.522920751
734,0.013972791,-1.479993963
735,0.005349668,-1.663370275
736,0.0031257,-1.841638708
737,0.007388624,-2.048168325
738,-0.001509158,-2.195749426
739,0.011468443,-1.901222372
740,0.02092317,-1.669315481
741,0.017215284,-1.516861105
742,0.0063701,-1.84716239
743,0.004422697,-2.094688558
744,0.009612592,-2.201450491
745,0.016194853,-1.873542929
746,0.020459684,-1.516033316
747,-0.002623049,-1.662983084
748,0.014991316,-1.386638784
749,0.005443128,-1.654195928
750,0.00460771,-1.791633749
751,0.013320478,-1.367880011
752,0.020183118,-1.14746871
753,0.129573377,2.890218592
754,0.072005781,3.665626383
755,0.036683592,4.083156443
756,-0.026911227,2.735484934
757,-0.021625964,2.140737391
758,-0.011801211,1.743011332
759,-0.072615115,-0.257511282
760,-0.109789339,-3.296451712
761,-0.00670096,-2.811878347
762,0.050124677,-1.423656607
763,0.044286283,-0.701694631
764,0.026578458,-0.45558753
765,0.023242506,-0.240905905
766,0.022222074,-0.044269705
767,0.00470117,-0.26024642
768,0.011281522,-0.228050375
769,0.00627664,-0.479900503
770,0.015176328,-0.25176444
771,-0.006609408,-0.877056265
772,-0.005217043,-1.224371099
773,0.007203611,-1.135179663
774,0.016288313,-1.02335372
775,0.013413938,-1.172947073
776,0.010913404,-1.181629324
777,-0.00021216,-1.210994863
778,0.003495725,-1.313219213
779,0.001086744,-1.50299468
780,0.004516157,-1.683090353
781,0.013507398,-1.630211019
782,0.012393507,-1.497285986
783,0.003589185,-1.722078466
784,0.005719694,-1.716541433
785,0.009149107,-1.665104055
786,0.008037122,-1.69157424
787,0.018514188,-1.445844793
788,-0.009481875,-2.083185339
789,0.003310712,-2.052848959
790,0.015639814,-1.988523626
791,0.01600984,-1.834520483
792,0.021756681,-1.566400671
793,0.010633024,-1.781566763
794,0.018048795,-1.559068823
795,0.015176328,-1.579025412
796,0.010077985,-1.476989889
797,0.015918287,-1.447052145
798,0.005721601,-1.701910162
799,0.016198667,-1.363369131
800,0.016288313,-1.238804006
801,-0.004940478,-1.613285208
802,0.006646665,-1.775386953
803,-0.005033938,-2.214473867
804,0.005628141,-1.992538595
805,0.01925424,-1.540208959
806,0.013602766,-1.755125189
807,0.022500547,-1.279350424
808,0.106862577,2.116620875
809,0.046975645,2.630613184
810,0.011191877,2.425208902
811,-0.020698992,1.494928217
812,0.004979643,1.620639658
813,0.019532713,1.696763849
814,-0.076603381,-0.455789709
815,-0.093845812,-3.17103591
816,0.008964094,-2.463165426
817,0.055318388,-1.032991552
818,0.044286283,-0.327779913
819,0.031957182,0.028831339
820,-0.000952212,-0.439350271
821,0.002755674,-0.536012792
822,0.010911497,-0.695041799
823,0.007388624,-0.918537283
824,-0.007442919,-1.20108428
825,-0.008833376,-1.496778631
826,-0.000862566,-1.530096197
827,0.010541471,-1.513786459
828,-0.001047579,-1.783796453
829,0.016473325,-1.58352294
830,-0.000305621,-1.892646933
831,-0.000490633,-2.071365499
832,-0.007444826,-2.370504522
833,0.004052671,-2.394180441
834,0.008966001,-2.323084021
835,0.010262998,-2.31036582
836,0.006461652,-2.319486761
837,0.016475233,-2.031414175
838,0.016940626,-2.098266745
839,-0.000397173,-2.324382925
840,-0.002714602,-2.493517065
841,0.00813249,-2.516128683
842,0.002383741,-2.764782095
843,0.029546293,-2.112949514
844,0.009429487,-2.307098532
845,0.010449918,-2.213743353
846,0.013598951,-2.051723623
847,0.017215284,-2.016372824
848,0.01600984,-1.886510992
849,0.019996198,-1.569191122
850,0.014251264,-1.670862341
851,0.015824827,-1.490970755
852,0.001178297,-1.656955862
853,0.01767877,-1.606962347
854,-0.004385439,-1.898996496
855,-0.002066103,-2.115644598
856,0.00646356,-2.04414382
857,0.01462129,-1.89487853
858,0.017404112,-1.834659719
859,0.019813093,-1.677723074
860,-0.000675646,-2.27492919
861,0.006368192,-2.360176229
862,0.002568754,-2.439945364
863,0.004237684,-2.64910903
864,0.017493757,-2.208610678
865,0.117244276,0.277416086
866,0.092122587,2.107669687
867,0.055875333,2.838577128
868,0.01443437,2.662515497
869,-0.018940417,1.794229364
870,-0.018846957,1.182180262
871,0.011559995,1.573552942
872,-0.103670565,-1.682691717
873,-0.053888766,-2.862116003
874,0.037982496,-1.551349783
875,0.047067197,-0.513826513
876,0.026856931,-0.106722021
877,0.016381773,-0.259040975
878,0.000251325,-0.679563665
879,-0.015324084,-1.244049215
880,-0.009296862,-1.489639425
881,-0.005867449,-1.814930105
882,0.011653455,-1.642872
883,0.005721601,-1.8228971
884,0.005998167,-1.767242575
885,0.007112058,-1.795375967
886,0.014806303,-1.843017721
887,-0.00178763,-2.223556662
888,0.004331144,-2.276554251
889,0.019626173,-2.003723287
890,0.019902738,-1.77710166
891,0.011746915,-1.837295675
892,-0.009483782,-2.448293829
893,0.008595976,-2.30876174
894,0.003774198,-2.550363684
895,0.003310712,-2.579116964
896,0.019717725,-2.217098379
897,0.017032179,-2.128313208
898,0.000251325,-2.268036032
899,0.005815061,-2.235311651
900,0.001178297,-2.492736959
901,0.010541471,-2.294555807
902,0.020370039,-2.052478933
903,0.014804395,-1.842899465
904,0.009612592,-1.958423757
905,0.017030271,-1.716426992
906,0.015456709,-1.590030813
907,0.00470117,-1.757391119
908,-0.000303713,-1.86570754
909,0.010724577,-1.693151617
910,0.018420728,-1.328096533
911,0.011098417,-1.232183599
912,0.00794557,-1.283661032
913,0.007205518,-1.603555822
914,0.004237684,-1.826305532
915,0.015639814,-1.708841467
916,0.013692411,-1.693546438
917,0.017217191,-1.595878744
918,0.016751798,-1.552786016
919,0.006742033,-1.692680502
920,0.120769056,0.74491868
921,0.104453596,2.906673288
922,0.049943479,3.288295603
923,0.006646665,3.060581064
924,-0.013561694,2.210088587
925,-0.004198519,1.891649103
926,0.018420728,2.286718226
927,-0.109049288,-1.329570913
928,-0.078270403,-3.329877996
929,0.01443437,-2.423210287
930,0.044473203,-1.307006979
931,0.041968855,-0.41056838
932,0.02602342,-0.164676809
933,0.01777223,-0.155088568
934,0.018607649,0.126548624
935,0.0193477,0.323135233
