No,SI,Sudut,m,n,Status,
475,3.04674,2.69592,0.375685,5.36169, TRUE, 
476,3.08058,2.69064,0.392091,5.29054, TRUE, 
477,3.10725,2.69131,0.398809,5.24068, TRUE, 
478,3.12508,2.69665,0.396526,5.21452, TRUE, 
479,3.13712,2.7032,0.390757,5.19979, TRUE, 
480,3.14115,2.71282,0.378303,5.20651, TRUE, 
481,3.14221,2.72293,0.364292,5.22037, TRUE, 
482,3.13291,2.73623,0.343275,5.26242, TRUE, 
483,3.11869,2.75087,0.319657,5.31934, TRUE, 
484,3.10348,2.76472,0.29755,5.37718, TRUE, 
485,3.08761,2.77547,0.280044,5.42879, TRUE, 
486,3.06954,2.78652,0.26225,5.48803, TRUE, 
487,3.05128,2.79634,0.24656,5.54595, TRUE, 
488,3.03296,2.80465,0.233197,5.6021, TRUE, 
489,3.01474,2.81182,0.221641,5.65771, TRUE, 
490,2.99807,2.81748,0.212411,5.70677, TRUE, 
491,2.97752,2.8254,0.200299,5.77702, TRUE, 
492,2.95819,2.83195,0.190274,5.84263, TRUE, 
493,2.94041,2.83723,0.182151,5.90168, TRUE, 
494,2.92279,2.84212,0.174673,5.96186, TRUE, 
495,2.90908,2.84484,0.170129,6.00419, TRUE, 
496,2.89331,2.84847,0.16448,6.06046, TRUE, 
497,2.8773,2.85191,0.159135,6.11743, TRUE, 
498,2.86324,2.85446,0.154997,6.16878, TRUE, 
499,2.84832,2.85707,0.150783,6.2245, TRUE, 
500,2.83797,2.85788,0.148866,6.2573, TRUE, 
501,2.82864,2.85829,0.147464,6.28565, TRUE, 
502,2.81887,2.85886,0.145868,6.31898, TRUE, 
503,2.80709,2.85997,0.143566,6.3659, TRUE, 
504,2.79643,2.86068,0.141777,6.40937, TRUE, 
505,2.78457,2.86156,0.139724,6.46163, TRUE, 
506,2.77591,2.8614,0.138969,6.49519, TRUE, 
507,2.76619,2.86151,0.137856,6.54015, TRUE, 
508,2.75377,2.86221,0.135947,6.60747, TRUE, 
509,2.74294,2.8623,0.134749,6.66803, TRUE, 
510,2.73457,2.86162,0.134491,6.71029, TRUE, 
511,2.72822,2.86036,0.134942,6.74215, TRUE, 
512,2.72279,2.85884,0.135705,6.77099, TRUE, 
513,2.71864,2.85698,0.136899,6.79246, TRUE, 
514,2.71465,2.85506,0.138149,6.81664, TRUE, 
515,2.7108,2.85319,0.139371,6.84373, TRUE, 
516,2.70711,2.85125,0.14067,6.87498, TRUE, 
517,2.70481,2.84887,0.142499,6.8994, TRUE, 
518,2.70372,2.84608,0.144828,6.91906, TRUE, 
519,2.70422,2.84291,0.147675,6.93032, TRUE, 
520,2.70602,2.83947,0.150942,6.93579, TRUE, 
521,2.70837,2.83589,0.154419,6.94329, TRUE, 
522,2.71217,2.83204,0.158348,6.94375, TRUE, 
523,2.71862,2.82781,0.163016,6.92476, TRUE, 
524,2.72485,2.82348,0.1678,6.91628, TRUE, 
525,2.73254,2.81881,0.173167,6.90165, TRUE, 
526,2.74059,2.81402,0.178774,6.89245, TRUE, 
527,2.74851,2.80913,0.184551,6.89424, TRUE, 
528,2.75798,2.804,0.190877,6.89022, TRUE, 
529,2.76966,2.7985,0.198004,6.87434, TRUE, 
530,2.78416,2.79259,0.206143,6.84073, TRUE, 
531,2.79922,2.78652,0.214711,6.81157, TRUE, 
532,2.81424,2.77992,0.224004,6.79697, TRUE, 
533,2.83061,2.77288,0.234216,6.78334, TRUE, 
534,2.84874,2.76509,0.245796,6.77146, TRUE, 
535,2.86775,2.75663,0.258558,6.77117, TRUE, 
536,2.89139,2.74794,0.272868,6.73817, TRUE, 
537,2.91762,2.73912,0.288323,6.69235, TRUE, 
538,2.94693,2.72972,0.305635,6.63609, TRUE, 
539,2.98067,2.72045,0.324472,6.55195, TRUE, 
540,3.0162,2.71181,0.343683,6.4569, TRUE, 
541,3.05253,2.70363,0.363242,6.35989, TRUE, 
542,3.09147,2.69508,0.384739,6.25811, TRUE, 
543,3.1292,2.68808,0.404644,6.15851, TRUE, 
544,3.16616,2.68225,0.423432,6.06214, TRUE, 
545,3.20131,2.67866,0.439133,5.9719, TRUE, 
546,3.23475,2.67674,0.452319,5.89012, TRUE, 
547,3.26928,2.67444,0.466714,5.81153, TRUE, 
548,3.30449,2.67135,0.482895,5.73543, TRUE, 
549,3.33278,2.67185,0.491561,5.67676, TRUE, 
550,3.35578,2.6736,0.496546,5.62999, TRUE, 
551,3.36762,2.67985,0.490446,5.61304, TRUE, 
552,3.36913,2.69008,0.474279,5.62631, TRUE, 
553,3.36461,2.70093,0.455122,5.6548, TRUE, 
554,3.35476,2.71451,0.430078,5.70256, TRUE, 
555,3.34576,2.72647,0.408238,5.7445, TRUE, 
556,3.33105,2.74009,0.382609,5.80528, TRUE, 
557,3.31316,2.75355,0.357099,5.87517, TRUE, 
558,3.29397,2.76589,0.333766,5.94769, TRUE, 
559,3.27146,2.77938,0.308797,6.03509, TRUE, 
560,3.24997,2.79126,0.287295,6.11647, TRUE, 
561,3.22868,2.80155,0.268835,6.19648, TRUE, 
562,3.21118,2.80871,0.255932,6.25721, TRUE, 
563,3.19065,2.81718,0.241152,6.33488, TRUE, 
564,3.17189,2.82401,0.229272,6.40579, TRUE, 
565,3.15149,2.8312,0.217051,6.48735, TRUE, 
566,3.13398,2.83699,0.207347,6.56162, TRUE, 
567,3.11651,2.84227,0.198535,6.63576, TRUE, 
568,3.10136,2.84622,0.191836,6.70011, TRUE, 
569,3.08523,2.85022,0.185092,6.7716, TRUE, 
570,3.07096,2.85197,0.181302,6.82265, TRUE, 
571,3.05618,2.85377,0.177453,6.87916, TRUE, 
572,3.04046,2.85578,0.173319,6.94755, TRUE, 
573,3.02855,2.85633,0.171306,6.99374, TRUE, 
574,3.01667,2.85679,0.169402,7.04385, TRUE, 
575,3.00279,2.85774,0.166754,7.11033, TRUE, 
576,2.98869,2.85857,0.164236,7.18378, TRUE, 
577,2.9777,2.85836,0.163192,7.23816, TRUE, 
578,2.96745,2.85789,0.162517,7.29084, TRUE, 
579,2.95627,2.85749,0.161645,7.35804, TRUE, 
580,2.94936,2.85594,0.162457,7.39553, TRUE, 
581,2.94295,2.85419,0.163518,7.43519, TRUE, 
582,2.93758,2.85211,0.165036,7.47307, TRUE, 
583,2.93226,2.84998,0.166601,7.51672, TRUE, 
584,2.9283,2.84756,0.168614,7.55487, TRUE, 
585,2.92482,2.84494,0.170897,7.59642, TRUE, 
586,2.92314,2.84192,0.173808,7.62903, TRUE, 
587,2.92397,2.83837,0.177613,7.64597, TRUE, 
588,2.92667,2.83438,0.182146,7.65337, TRUE, 
589,2.93117,2.83001,0.187376,7.65193, TRUE, 
590,2.93611,2.82559,0.192781,7.65469, TRUE, 
591,2.94281,2.82077,0.198936,7.64955, TRUE, 
592,2.94894,2.81573,0.205326,7.66081, TRUE, 
593,2.95603,2.81048,0.212188,7.67376, TRUE, 
594,2.96378,2.80509,0.219395,7.69145, TRUE, 
595,2.97388,2.79943,0.227411,7.69704, TRUE, 
596,2.9837,2.79341,0.235923,7.71986, TRUE, 
597,2.99609,2.78678,0.245742,7.73271, TRUE, 
598,3.00952,2.77981,0.256334,7.7507, TRUE, 
599,3.02567,2.77224,0.268377,7.75893, TRUE, 
600,3.04549,2.76387,0.282423,7.75073, TRUE, 
601,3.06674,2.75526,0.297416,7.74389, TRUE, 
602,3.09159,2.7461,0.314314,7.71988, TRUE, 
603,3.12091,2.73632,0.333579,7.67171, TRUE, 
604,3.15272,2.72641,0.354265,7.61319, TRUE, 
605,3.18866,2.71667,0.376517,7.52594, TRUE, 
606,3.2269,2.70702,0.400097,7.42819, TRUE, 
607,3.26779,2.69717,0.425642,7.32117, TRUE, 
608,3.31062,2.68848,0.451066,7.19896, TRUE, 
609,3.35582,2.67967,0.478449,7.07103, TRUE, 
610,3.40015,2.67185,0.505102,6.94746, TRUE, 
611,3.443,2.66492,0.530823,6.83098, TRUE, 
612,3.48426,2.65911,0.555063,6.72078, TRUE, 
613,3.52634,2.65432,0.578698,6.61085, TRUE, 
614,3.56539,2.65053,0.600202,6.51152, TRUE, 
615,3.59286,2.65179,0.608693,6.44478, TRUE, 
616,3.61028,2.65663,0.606729,6.40845, TRUE, 
617,3.62089,2.66311,0.59886,6.39258, TRUE, 
618,3.62335,2.67175,0.583641,6.40175, TRUE, 
619,3.62036,2.68108,0.564987,6.42699, TRUE, 
620,3.61063,2.69261,0.539895,6.475, TRUE, 
621,3.59668,2.70491,0.512237,6.53698, TRUE, 
622,3.58189,2.71601,0.486997,6.59918, TRUE, 
623,3.56624,2.72604,0.46393,6.66285, TRUE, 
624,3.54704,2.73755,0.437692,6.7414, TRUE, 
625,3.52872,2.74736,0.415372,6.81436, TRUE, 
626,3.51132,2.75575,0.396296,6.88267, TRUE, 
627,3.49142,2.76526,0.375205,6.96098, TRUE, 
628,3.4744,2.77223,0.359582,7.02491, TRUE, 
629,3.45665,2.77916,0.344232,7.09239, TRUE, 
630,3.43583,2.78724,0.326777,7.17737, TRUE, 
631,3.4206,2.79195,0.31623,7.23439, TRUE, 
632,3.40286,2.79761,0.303931,7.30576, TRUE, 
633,3.38193,2.80436,0.289689,7.39461, TRUE, 
634,3.36428,2.80911,0.279403,7.46425, TRUE, 
635,3.34615,2.81378,0.269388,7.53949, TRUE, 
636,3.32834,2.81798,0.260333,7.61225, TRUE, 
637,3.31128,2.82161,0.252412,7.68469, TRUE, 
638,3.2967,2.82401,0.246727,7.74362, TRUE, 
639,3.28004,2.82703,0.239983,7.81718, TRUE, 
640,3.2626,2.83011,0.233158,7.89832, TRUE, 
641,3.24714,2.83223,0.228025,7.97077, TRUE, 
642,3.23609,2.83271,0.225772,8.01505, TRUE, 
643,3.2258,2.83287,0.224056,8.05518, TRUE, 
644,3.2144,2.83334,0.221784,8.10848, TRUE, 
645,3.20442,2.8333,0.220388,8.15482, TRUE, 
646,3.19805,2.83217,0.220914,8.17566, TRUE, 
647,3.193,2.83069,0.22207,8.1903, TRUE, 
648,3.18821,2.82917,0.223308,8.2072, TRUE, 
649,3.18379,2.8276,0.224656,8.22421, TRUE, 
650,3.17832,2.82625,0.225547,8.25541, TRUE, 
651,3.1736,2.82469,0.226817,8.28543, TRUE, 
652,3.16972,2.82292,0.228471,8.31335, TRUE, 
653,3.16704,2.82084,0.230686,8.33659, TRUE, 
654,3.16706,2.81818,0.234071,8.34131, TRUE, 
655,3.16626,2.8157,0.237101,8.35947, TRUE, 
656,3.16816,2.81256,0.241424,8.35958, TRUE, 
657,3.17044,2.8093,0.245985,8.36296, TRUE, 
658,3.17202,2.80613,0.250326,8.38029, TRUE, 
659,3.17592,2.80261,0.255552,8.38348, TRUE, 
660,3.1799,2.7994,0.260425,8.38922, TRUE, 
661,3.18471,2.79605,0.265674,8.39419, TRUE, 
662,3.1922,2.79209,0.272264,8.38238, TRUE, 
663,3.19907,2.78803,0.278927,8.3852, TRUE, 
664,3.2109,2.78254,0.288566,8.37682, TRUE, 
665,3.22492,2.77671,0.299257,8.3585, TRUE, 
666,3.24256,2.77002,0.312117,8.32228, TRUE, 
667,3.261,2.76294,0.325979,8.29269, TRUE, 
668,3.27973,2.75538,0.340914,8.27759, TRUE, 
669,3.29964,2.74727,0.357245,8.27012, TRUE, 
670,3.32334,2.7388,0.37544,8.24097, TRUE, 
671,3.35045,2.73025,0.395111,8.1901, TRUE, 
672,3.38272,2.72112,0.417681,8.11132, TRUE, 
673,3.41492,2.71226,0.440533,8.0378, TRUE, 
674,3.44994,2.704,0.463978,7.94323, TRUE, 
675,3.48788,2.69558,0.489387,7.83701, TRUE, 
676,3.52696,2.68711,0.51613,7.73002, TRUE, 
677,3.56921,2.67932,0.543741,7.60624, TRUE, 
678,3.61302,2.67162,0.572772,7.4798, TRUE, 
679,3.65641,2.6647,0.60128,7.35644, TRUE, 
680,3.69419,2.66048,0.623554,7.25007, TRUE, 
681,3.72667,2.6591,0.638888,7.16064, TRUE, 
682,3.74929,2.66074,0.644627,7.1038, TRUE, 
683,3.76862,2.66271,0.648374,7.05822, TRUE, 
684,3.77968,2.66684,0.644382,7.0403, TRUE, 
685,3.78645,2.67234,0.635784,7.03688, TRUE, 
686,3.78978,2.67884,0.623672,7.04504, TRUE, 
687,3.78692,2.68837,0.602914,7.07677, TRUE, 
688,3.78155,2.6985,0.580072,7.1166, TRUE, 
689,3.77596,2.70626,0.56214,7.1526, TRUE, 
690,3.76436,2.71738,0.535489,7.21464, TRUE, 
691,3.75405,2.72621,0.5143,7.26699, TRUE, 
692,3.73676,2.73891,0.483631,7.35176, TRUE, 
693,3.71741,2.75153,0.453307,7.44396, TRUE, 
694,3.69813,2.76257,0.426902,7.53365, TRUE, 
695,3.68164,2.771,0.406825,7.60695, TRUE, 
696,3.66223,2.78041,0.384751,7.69518, TRUE, 
697,3.64599,2.78733,0.368492,7.76481, TRUE, 
698,3.6268,2.79527,0.350191,7.85165, TRUE, 
699,3.6078,2.8025,0.333665,7.93756, TRUE, 
700,3.59234,2.80747,0.322122,8.00071, TRUE, 
701,3.57518,2.81292,0.309685,8.07531, TRUE, 
702,3.5624,2.81597,0.302298,8.12409, TRUE, 
703,3.54756,2.81987,0.293266,8.19056, TRUE, 
704,3.53127,2.82406,0.283688,8.26665, TRUE, 
705,3.52025,2.82605,0.278665,8.31413, TRUE, 
706,3.50925,2.82771,0.274228,8.35847, TRUE, 
707,3.50301,2.82744,0.273628,8.37276, TRUE, 
708,3.49791,2.82679,0.273807,8.38124, TRUE, 
709,3.49092,2.82692,0.272445,8.40436, TRUE, 
710,3.48275,2.82754,0.270137,8.43959, TRUE, 
711,3.47055,2.82942,0.265266,8.50339, TRUE, 
712,3.45879,2.83097,0.261025,8.56747, TRUE, 
713,3.44919,2.8317,0.2584,8.61816, TRUE, 
714,3.44141,2.83178,0.257051,8.65873, TRUE, 
715,3.4312,2.8325,0.254361,8.72049, TRUE, 
716,3.42242,2.83272,0.252655,8.77482, TRUE, 
717,3.41132,2.83344,0.249872,8.85203, TRUE, 
718,3.40325,2.83325,0.248883,8.90943, TRUE, 
719,3.39832,2.83222,0.249593,8.9456, TRUE, 
720,3.39553,2.83068,0.251381,8.96829, TRUE, 
721,3.39343,2.82892,0.253571,8.98978, TRUE, 
722,3.3913,2.82705,0.255932,9.01688, TRUE, 
723,3.3907,2.82493,0.258899,9.03576, TRUE, 
724,3.39018,2.8227,0.262027,9.05967, TRUE, 
725,3.39043,2.82027,0.26559,9.08273, TRUE, 
726,3.38993,2.81778,0.26912,9.11976, TRUE, 
727,3.38802,2.8155,0.272109,9.17734, TRUE, 
728,3.3884,2.81282,0.276067,9.22226, TRUE, 
729,3.39126,2.8097,0.281129,9.25236, TRUE, 
730,3.39534,2.80614,0.287101,9.28074, TRUE, 
731,3.39932,2.8024,0.293365,9.32033, TRUE, 
732,3.40526,2.79826,0.300635,9.35192, TRUE, 
733,3.41227,2.79392,0.308496,9.38359, TRUE, 
734,3.41873,2.78927,0.316797,9.43511, TRUE, 
735,3.42926,2.784,0.326978,9.4604, TRUE, 
736,3.44187,2.77829,0.33843,9.47945, TRUE, 
737,3.4576,2.77185,0.35192,9.48558, TRUE, 
738,3.47523,2.76481,0.367065,9.49189, TRUE, 
739,3.49134,2.75758,0.382443,9.53191, TRUE, 
740,3.50953,2.74969,0.399696,9.57591, TRUE, 
741,3.53362,2.74102,0.42014,9.58333, TRUE, 
742,3.56342,2.73175,0.443691,9.55382, TRUE, 
743,3.60145,2.72189,0.471383,9.46333, TRUE, 
744,3.643,2.71238,0.500524,9.34742, TRUE, 
745,3.68452,2.7041,0.528466,9.22754, TRUE, 
746,3.72735,2.69576,0.55795,9.10569, TRUE, 
747,3.77318,2.68689,0.590585,8.97427, TRUE, 
748,3.82142,2.67855,0.624306,8.82882, TRUE, 
749,3.87003,2.67139,0.657069,8.679, TRUE, 
750,3.91721,2.66601,0.686744,8.53283, TRUE, 
751,3.95846,2.66233,0.711318,8.4122, TRUE, 
752,3.9989,2.65919,0.735041,8.29557, TRUE, 
753,4.0341,2.65912,0.750191,8.19704, TRUE, 
754,4.05148,2.66419,0.745965,8.15382, TRUE, 
755,4.06127,2.67072,0.734864,8.13777, TRUE, 
756,4.06249,2.68072,0.711787,8.15421, TRUE, 
757,4.05827,2.69193,0.683593,8.18993, TRUE, 
758,4.03995,2.70658,0.642232,8.26875, TRUE, 
759,4.01853,2.72059,0.602129,8.35651, TRUE, 
760,3.99059,2.73617,0.557364,8.47269, TRUE, 
761,3.96132,2.75066,0.516162,8.59202, TRUE, 
762,3.93142,2.76346,0.479937,8.7116, TRUE, 
763,3.90092,2.77618,0.445088,8.8343, TRUE, 
764,3.86874,2.78804,0.412976,8.9661, TRUE, 
765,3.83425,2.80024,0.381009,9.11358, TRUE, 
766,3.79957,2.81133,0.352562,9.26449, TRUE, 
767,3.77033,2.81877,0.333105,9.3816, TRUE, 
768,3.742,2.82522,0.316242,9.49654, TRUE, 
769,3.71431,2.83099,0.301229,9.61113, TRUE, 
770,3.6897,2.83508,0.29007,9.70768, TRUE, 
771,3.66352,2.83966,0.278126,9.82067, TRUE, 
772,3.63658,2.84432,0.266272,9.94443, TRUE, 
773,3.61196,2.84766,0.257193,10.0584, TRUE, 
774,3.58634,2.85111,0.248032,10.1892, TRUE, 
775,3.56274,2.85373,0.240648,10.307, TRUE, 
776,3.54402,2.85453,0.236817,10.3891, TRUE, 
777,3.52744,2.85463,0.234381,10.46, TRUE, 
778,3.51207,2.85438,0.232624,10.5256, TRUE, 
779,3.49668,2.85416,0.230829,10.5991, TRUE, 
780,3.4795,2.85447,0.228037,10.6982, TRUE, 
781,3.46115,2.85502,0.224742,10.8189, TRUE, 
782,3.44742,2.85427,0.223958,10.8997, TRUE, 
783,3.43429,2.85328,0.223567,10.9855, TRUE, 
784,3.41919,2.85272,0.222296,11.1056, TRUE, 
785,3.40664,2.85156,0.222196,11.2072, TRUE, 
786,3.39787,2.84962,0.223688,11.2735, TRUE, 
787,3.39284,2.84689,0.226763,11.3039, TRUE, 
788,3.38704,2.84445,0.229329,11.355, TRUE, 
789,3.38162,2.84185,0.23215,11.4142, TRUE, 
790,3.37915,2.83868,0.236193,11.4474, TRUE, 
791,3.37799,2.83521,0.240849,11.477, TRUE, 
792,3.37527,2.83198,0.244946,11.5432, TRUE, 
793,3.37593,2.8283,0.25022,11.5774, TRUE, 
794,3.3781,2.82431,0.256194,11.6062, TRUE, 
795,3.37891,2.8206,0.261579,11.6713, TRUE, 
796,3.38466,2.81594,0.269199,11.6835, TRUE, 
797,3.39228,2.81093,0.277731,11.6867, TRUE, 
798,3.40065,2.80588,0.286579,11.6976, TRUE, 
799,3.4105,2.80037,0.296496,11.7084, TRUE, 
800,3.42122,2.79464,0.307051,11.729, TRUE, 
801,3.43243,2.78848,0.318517,11.7701, TRUE, 
802,3.44577,2.78202,0.331051,11.806, TRUE, 
803,3.46288,2.77494,0.345588,11.8144, TRUE, 
804,3.4831,2.76729,0.362028,11.8069, TRUE, 
805,3.50345,2.75912,0.379678,11.8355, TRUE, 
806,3.5275,2.7504,0.399546,11.845, TRUE, 
807,3.5565,2.74151,0.42147,11.8065, TRUE, 
808,3.59237,2.732,0.446965,11.6976, TRUE, 
809,3.63145,2.72251,0.4742,11.5652, TRUE, 
810,3.67607,2.71281,0.504454,11.3795, TRUE, 
811,3.72356,2.70347,0.53612,11.1705, TRUE, 
812,3.77321,2.6946,0.568874,10.9456, TRUE, 
813,3.82218,2.68676,0.600687,10.7282, TRUE, 
814,3.87219,2.67954,0.632852,10.5035, TRUE, 
815,3.92104,2.67382,0.662701,10.2819, TRUE, 
816,3.9675,2.66893,0.690906,10.0784, TRUE, 
817,4.00811,2.6663,0.712738,9.9052, TRUE, 
818,4.04834,2.66501,0.732021,9.72867, TRUE, 
819,4.09035,2.66263,0.755021,9.54848, TRUE, 
820,4.12608,2.66318,0.769044,9.39545, TRUE, 
821,4.1558,2.66562,0.776139,9.26901, TRUE, 
822,4.17856,2.6706,0.773959,9.17225, TRUE, 
823,4.19236,2.67964,0.757603,9.11494, TRUE, 
824,4.20293,2.68994,0.736246,9.0724, TRUE, 
825,4.20256,2.70203,0.705719,9.06965, TRUE, 
826,4.19283,2.71599,0.667005,9.10282, TRUE, 
827,4.17439,2.73213,0.620322,9.172, TRUE, 
828,4.15202,2.74762,0.575124,9.25161, TRUE, 
829,4.12122,2.76499,0.524408,9.36918, TRUE, 
830,4.08466,2.78231,0.474445,9.51092, TRUE, 
831,4.0478,2.79644,0.433899,9.64487, TRUE, 
832,4.01134,2.80919,0.398327,9.77558, TRUE, 
833,3.97131,2.82234,0.362921,9.93103, TRUE, 
834,3.92902,2.83505,0.329863,10.105, TRUE, 
835,3.88932,2.84539,0.303469,10.2641, TRUE, 
836,3.84901,2.85496,0.279688,10.4345, TRUE, 
837,3.80943,2.86322,0.259461,10.6075, TRUE, 
838,3.77346,2.86886,0.245002,10.7599, TRUE, 
839,3.73925,2.87325,0.233336,10.9105, TRUE, 
840,3.7041,2.87794,0.221478,11.0818, TRUE, 
841,3.67357,2.88081,0.213359,11.2206, TRUE, 
842,3.64051,2.8847,0.20366,11.3975, TRUE, 
843,3.61136,2.88676,0.197344,11.5497, TRUE, 
844,3.58505,2.88789,0.192793,11.6844, TRUE, 
845,3.55985,2.88871,0.18887,11.8205, TRUE, 
846,3.53672,2.88885,0.186164,11.9479, TRUE, 
847,3.51617,2.88839,0.184574,12.0568, TRUE, 
848,3.49647,2.88825,0.182641,12.1927, TRUE, 
849,3.47931,2.88733,0.182008,12.3117, TRUE, 
850,3.46463,2.88591,0.182306,12.4101, TRUE, 
851,3.45426,2.88353,0.184321,12.4627, TRUE, 
852,3.44438,2.88058,0.187118,12.5241, TRUE, 
853,3.43735,2.87721,0.190787,12.5598, TRUE, 
854,3.42847,2.87423,0.193714,12.6417, TRUE, 
855,3.42231,2.87066,0.19774,12.7024, TRUE, 
856,3.41726,2.86734,0.201562,12.7611, TRUE, 
857,3.41399,2.8638,0.205904,12.8092, TRUE, 
858,3.4094,2.86017,0.210222,12.9023, TRUE, 
859,3.40735,2.85599,0.215625,12.9781, TRUE, 
860,3.40617,2.85163,0.221421,13.0646, TRUE, 
861,3.40704,2.84685,0.228119,13.1441, TRUE, 
862,3.411,2.84174,0.235781,13.1958, TRUE, 
863,3.41926,2.83611,0.244923,13.1977, TRUE, 
864,3.42729,2.83039,0.254314,13.2329, TRUE, 
865,3.44189,2.82382,0.266183,13.1801, TRUE, 
866,3.45873,2.81709,0.278936,13.1151, TRUE, 
867,3.47634,2.8101,0.29252,13.0677, TRUE, 
868,3.49605,2.8028,0.307311,13.0154, TRUE, 
869,3.51767,2.79485,0.323892,12.9678, TRUE, 
870,3.53996,2.78666,0.341437,12.9463, TRUE, 
871,3.5649,2.77803,0.36076,12.9192, TRUE, 
872,3.59333,2.76936,0.381498,12.8662, TRUE, 
873,3.62443,2.76052,0.403778,12.8029, TRUE, 
874,3.6618,2.75156,0.428589,12.6664, TRUE, 
875,3.7049,2.74187,0.457154,12.4788, TRUE, 
876,3.75073,2.73296,0.486161,12.2646, TRUE, 
877,3.79905,2.72414,0.516893,12.0374, TRUE, 
878,3.84894,2.71549,0.549008,11.8075, TRUE, 
879,3.89937,2.70724,0.581792,11.5836, TRUE, 
880,3.95138,2.69892,0.61655,11.3577, TRUE, 
881,4.00078,2.69257,0.647486,11.1478, TRUE, 
882,4.05225,2.68603,0.680738,10.9277, TRUE, 
883,4.10218,2.68074,0.711796,10.7169, TRUE, 
884,4.15147,2.67561,0.743295,10.5146, TRUE, 
885,4.19545,2.6723,0.769219,10.3418, TRUE, 
886,4.23788,2.67094,0.790404,10.1712, TRUE, 
887,4.27455,2.672,0.803472,10.027, TRUE, 
888,4.30804,2.67434,0.811935,9.8968, TRUE, 
889,4.33291,2.67957,0.808952,9.80494, TRUE, 
890,4.35281,2.68691,0.79783,9.73468, TRUE, 
891,4.36149,2.6974,0.77302,9.71208, TRUE, 
892,4.36179,2.7094,0.740479,9.72203, TRUE, 
893,4.34902,2.72344,0.697564,9.78482, TRUE, 
894,4.32808,2.73925,0.647813,9.88234, TRUE, 
895,4.29868,2.75773,0.589836,10.0213, TRUE, 
896,4.26557,2.77518,0.535732,10.1712, TRUE, 
897,4.22241,2.79489,0.476097,10.3774, TRUE, 
898,4.18243,2.80969,0.432009,10.5528, TRUE, 
899,4.14036,2.82433,0.390166,10.7435, TRUE, 
900,4.09796,2.83706,0.354676,10.9354, TRUE, 
901,4.05698,2.84748,0.326027,11.1185, TRUE, 
902,4.01379,2.85754,0.299184,11.3258, TRUE, 
903,3.97511,2.86523,0.278809,11.5024, TRUE, 
904,3.93579,2.87247,0.260078,11.694, TRUE, 
905,3.89848,2.87826,0.244956,11.8767, TRUE, 
906,3.86208,2.88294,0.232382,12.0631, TRUE, 
907,3.83139,2.8852,0.224904,12.2041, TRUE, 
908,3.80189,2.88714,0.218249,12.3441, TRUE, 
909,3.77566,2.88791,0.213946,12.4611, TRUE, 
910,3.75228,2.88777,0.211445,12.5592, TRUE, 
911,3.72945,2.88763,0.209024,12.6629, TRUE, 
912,3.70976,2.88657,0.208371,12.7437, TRUE, 
913,3.68862,2.88622,0.206466,12.8527, TRUE, 
914,3.66692,2.88604,0.204237,12.983, TRUE, 
915,3.64863,2.88505,0.203596,13.0821, TRUE, 
916,3.6313,2.88388,0.203314,13.1821, TRUE, 
917,3.61433,2.88281,0.202914,13.2905, TRUE, 
918,3.59721,2.88178,0.202416,13.4166, TRUE, 
919,3.58423,2.87992,0.203583,13.4962, TRUE, 
920,3.5749,2.87734,0.206177,13.5347, TRUE, 
921,3.56751,2.87448,0.209407,13.5576, TRUE, 
922,3.55985,2.87172,0.212452,13.5998, TRUE, 
923,3.55422,2.86862,0.216235,13.6256, TRUE, 
924,3.54902,2.86568,0.219831,13.6581, TRUE, 
925,3.54705,2.86227,0.224551,13.6534, TRUE, 
926,3.5468,2.8585,0.230045,13.6366, TRUE, 
927,3.54619,2.85505,0.235065,13.6401, TRUE, 
928,3.54724,2.85133,0.24074,13.632, TRUE, 
929,3.54839,2.84742,0.246776,13.6409, TRUE, 
930,3.55068,2.84319,0.253501,13.6504, TRUE, 
931,3.5562,2.8386,0.261336,13.6246, TRUE, 
932,3.56373,2.83362,0.270206,13.5856, TRUE, 
933,3.57248,2.82849,0.279637,13.5465, TRUE, 
934,3.58325,2.82301,0.290124,13.4959, TRUE, 
935,3.59283,2.81754,0.300556,13.4883, TRUE, 
936,3.60341,2.8121,0.311292,13.4868, TRUE, 
937,3.61902,2.80611,0.32407,13.4248, TRUE, 
938,3.63698,2.7997,0.338303,13.3493, TRUE, 
939,3.65447,2.79319,0.352908,13.3072, TRUE, 
940,3.67075,2.7868,0.367338,13.3098, TRUE, 
941,3.69084,2.77956,0.384414,13.285,,
