Time,PV,OP
1,-0.838071794241273,-0.55
2,1.171022444039980,-0.54
3,2.752260237008730,-0.41
4,-1.893857927053770,-0.19
5,0.808229475289977,-0.34
6,-0.110654802053773,-0.57
7,-3.324644059866270,-0.44
8,-1.150205583303770,-0.48
9,-2.877134294241270,-0.30
10,1.022951154977480,-0.46
11,0.030214338571227,-0.31
12,1.281984358102480,-0.31
13,2.353700666696230,-0.46
14,-0.734128923147523,-0.67
15,-0.964414567678773,-0.66
16,0.660158186227477,-0.64
17,0.460145979196227,-0.96
18,3.931520490914980,-0.53
19,-1.812009782522520,-0.82
20,1.304201154977480,-0.86
21,-1.269102067678770,-0.84
22,-4.527341813772520,-0.67
23,0.148805647164977,-0.67
24,-3.794919938772520,-0.68
25,-1.113035173147520,-0.72
26,3.563295393258730,-0.81
27,-1.797117204397520,-0.71
28,-2.050107927053770,-0.42
29,0.252626447946227,-0.46
30,0.578676252633727,-0.46
31,-3.250059098928770,-0.33
32,0.926759748727477,-0.46
33,-2.355466813772520,-0.48
34,3.268556623727480,-0.31
35,-2.139585466116270,-0.45
36,-1.507017106741270,-0.38
37,-1.700437516897520,-0.55
38,1.747865705758730,-0.46
39,3.732728987008730,-0.66
40,2.899843244821230,-0.66
41,-1.514402360647520,-0.66
42,-2.556577653616270,-0.68
43,1.932680158883730,-0.98
44,-0.244199723928773,-0.75
45,-3.929441423147520,-0.67
46,-2.429990739553770,-0.54
47,-0.409299821585023,-0.59
48,-2.631162614553770,-0.75
49,-3.794919938772520,-0.48
50,-1.745054216116270,-0.49
51,1.836549787789980,-0.59
52,3.857912092477480,-0.39
53,-2.065061540335020,-0.36
54,-1.737546891897520,-0.22
55,3.239015608102480,-0.76
56,2.021364240914980,-0.61
57,2.272462873727480,-0.50
58,-3.712827653616270,-0.49
59,2.589967756539980,-0.50
60,1.022951154977480,-0.68
61,-3.720273942678770,-0.77
62,2.700624494821230,-0.79
63,3.216920881539980,-0.82
64,1.215395002633730,-1.06
65,0.059816389352477,-0.84
66,0.423097639352477,-0.81
67,-0.518857927053773,-0.67
68,0.934145002633727,-0.78
69,-0.949583024710023,-0.71
70,1.074831037789980,-0.50
71,-0.429746598928773,-0.65
72,-1.417783708303770,-0.65
73,-3.003904313772520,-0.45
74,2.257753401071230,-0.54
75,-1.477231950491270,-0.43
76,-2.020383805960020,-0.39
77,-0.852964372366273,-0.50
78,-5.253293962210020,-0.63
79,-0.682126970022523,-0.52
80,1.629640608102480,-0.60
81,-2.459775895803770,-0.73
82,3.754823713571230,-0.74
83,1.156190901071230,-0.76
84,-0.867856950491273,-0.64
85,-0.860349626272523,-0.63
86,-2.236326188772520,-0.79
87,-1.514402360647520,-0.62
88,0.874879865914977,-0.76
89,0.022829084664977,-0.66
