Time,PV,OP
192,-0.238138298,0
193,-0.275041679,0
194,-0.281660179,0
195,-0.181551079,0
196,-0.200759987,0
197,-0.121858696,0
198,-0.155239204,0
199,-0.205154518,0
200,-0.152502159,0
201,-0.109832863,0
202,-0.258508782,0
203,-0.271183113,0
204,-0.385650734,0
205,-0.41729937,0
206,-0.571897606,0
207,-0.468500237,0
208,-0.387870888,0
209,-0.412855248,0
210,-0.330263237,0
211,-0.193073372,0
212,0.024631401,0
213,0.04089727,0
214,0.19201841,0
215,0.186105629,0
216,0.268190285,0
217,0.184490105,0
218,0.026800056,0
219,-0.193073372,0
220,-0.476860146,0
221,-0.468500237,0
222,-0.564611534,0
223,-0.527670006,0
224,-0.496383766,0
225,-0.448446373,0
226,-0.361814598,0
227,-0.138816933,0
228,0.141960045,0
229,0.189868828,0
230,0.345655342,0
231,0.404741188,0
232,0.571412941,0
233,0.533445259,0
234,0.549274345,0
235,0.404209038,0
236,-0.092903236,0
237,-0.129514793,0
238,-0.59657679,0
239,-0.642664055,0
240,-0.982441048,0
241,-1.121261696,0
242,-1.043937782,0
243,-1.117792229,0
244,-1.084287743,0
245,-0.730106453,0
246,-0.555648903,0
247,-0.37511454,0
248,-0.445106606,0
249,-0.156883339,0
250,-0.120765785,0
251,-0.257406334,0
252,-0.157430748,0
253,-0.183197121,0
254,0.043062111,0
255,0.105274101,0
256,0.165660759,0
257,0.284244438,0
258,0.317378899,0
259,0.504390617,0
260,0.323785683,0
261,0.295472999,0
262,0.32218351,0
263,0.172658821,0
264,0.266050239,0
265,0.291196724,0
266,0.522357841,0
267,0.685386558,0
268,0.777328392,0
269,0.934074303,0
270,0.954742332,0
271,0.812213798,0
272,0.772636314,0
273,0.772636314,0
274,0.734022041,0
275,0.428640266,0
276,0.426517387,0
277,0.438192268,0
278,0.510734459,0
279,0.5908946,0
280,0.908729454,0
281,1.176036735,0
282,1.220912834,0
283,1.121332069,0
284,0.968162437,0
285,0.860011955,0
286,0.729844948,0
287,0.688527962,0
288,0.641347786,0
289,0.432886024,0
290,0.615611931,0
291,0.548747917,0
292,0.621393104,0
293,0.450920006,0
294,0.321115395,0
295,0.075004478,0
296,0.151658913,0
297,0.047399422,0
298,0.209747215,0
299,0.21082296,0
300,0.233362099,0
301,0.243549248,0
302,0.16296949,0
303,-0.061815361,0
304,-0.101638893,0
305,-0.186487297,0
306,-0.318098168,0
307,-0.437316994,0
308,-0.413965324,0
309,-0.533821205,0
310,-0.36125956,0
311,-0.36015139,0
312,-0.315336327,0
313,-0.529348473,0
314,-0.5265523,0
315,-0.518165688,0
316,-0.600507835,0
317,-0.731237511,0
318,-0.537180046,0
319,-0.517049889,0
320,-0.514255623,0
321,-0.532142738,0
322,-0.387315849,0
323,-0.486341576,0
324,-0.422302345,0
325,-0.335792641,0
326,-0.263467888,0
327,-0.239788155,0
328,-0.291038612,0
329,-0.165649513,0
330,-0.148120979,0
331,-0.116937737,0
332,-0.191976647,0
333,-0.249696831,0
334,-0.401191811,0
335,-0.173324684,0
336,-0.272836784,0
337,0.047399422,0
338,0.119848152,0
339,0.185027977,0
340,0.219947716,0
341,0.195241829,0
342,0.119308372,0
343,-0.012291054,0
344,-0.029691795,0
345,-0.069444756,0
346,-0.155239204,0
347,-0.111473183,0
348,-0.191976647,0
349,-0.267875771,0
350,-0.374006371,0
351,-0.238138298,0
352,-0.246393303,0
353,-0.344093422,0
354,-0.282762627,0
355,-0.36015139,0
356,-0.328603844,0
357,-0.359598259,0
358,-0.265119652,0
359,-0.299318413,0
360,-0.282211403,0
361,-0.383432488,0
362,-0.500852684,0
363,-0.570217232,0
364,-0.642101387,0
365,-0.693386177,0
366,-0.731237511,0
367,-0.748779396,0
368,-0.677024941,0
369,-0.595455269,0
370,-0.355167488,0
371,-0.173874001,0
372,-0.249145607,0
373,-0.149763207,0
374,-0.298214058,0
375,-0.234287361,0
376,-0.458471397,0
377,-0.406744103,0
378,-0.659555534,0
379,-0.787319283,0
380,-0.927450279,0
381,-0.738025765,0
382,-0.77597628,0
383,-0.635349373,0
384,-0.407299141,0
385,-0.231536965,0
386,-0.038940529,0
